world_seed	cell_seed	time	gene_id	X	P
1004	1033	0	0	0.23841618	0.23841618
1004	1033	0	1	0.90224561	0.90224561
1004	1033	0	2	0.89989246	0.89989246
1004	1033	0	3	0.49284834	0.49284834
1004	1033	0	4	0.36420119	0.36420119
1004	1033	0	5	0.81757283	0.81757283
1004	1033	0	6	0.75319519	0.75319519
1004	1033	0	7	0.63009633	0.63009633
1004	1033	0	8	0.11150233	0.11150233
1004	1033	0	9	0.56122180	0.56122180
1004	1033	0	10	0.64128445	0.64128445
1004	1033	0	11	0.56664743	0.56664743
1004	1033	0	12	0.91251490	0.91251490
1004	1033	0	13	0.03090153	0.03090153
1004	1033	0	14	0.08593384	0.08593384
1004	1033	0	15	0.03126304	0.03126304
1004	1033	0	16	0.19555819	0.19555819
1004	1033	0	17	0.76225711	0.76225711
1004	1033	0	18	0.80335083	0.80335083
1004	1033	0	19	0.96646672	0.96646672
1004	1033	1	0	0.25266705	0.38705661
1004	1033	1	1	0.52387966	1.45567764
1004	1033	1	2	1.40054907	1.59135704
1004	1033	1	3	0.68565613	0.90970025
1004	1033	1	4	1.02390252	0.60822562
1004	1033	1	5	1.34483986	1.50379650
1004	1033	1	6	0.87223232	1.21403307
1004	1033	1	7	0.52028415	1.02602442
1004	1033	1	8	0.10302229	0.18013196
1004	1033	1	9	0.36895591	1.04090489
1004	1033	1	10	0.77179572	1.12336861
1004	1033	1	11	0.49638030	0.99553171
1004	1033	1	12	1.01008918	1.65440226
1004	1033	1	13	0.07615999	0.05311685
1004	1033	1	14	0.07872913	0.16166841
1004	1033	1	15	0.72241837	0.05616540
1004	1033	1	16	0.10967876	0.33942209
1004	1033	1	17	0.78272746	1.37786319
1004	1033	1	18	1.01643307	1.51794548
1004	1033	1	19	0.85733741	1.76003786
1004	1033	2	0	0.35334579	0.49397726
1004	1033	2	1	0.31220466	1.41678357
1004	1033	2	2	1.76825666	2.62332522
1004	1033	2	3	0.76459726	1.45508206
1004	1033	2	4	1.59059649	1.43142979
1004	1033	2	5	1.75724206	2.60704026
1004	1033	2	6	0.87082570	1.61503103
1004	1033	2	7	0.48797157	1.16499811
1004	1033	2	8	0.16736813	0.21389343
1004	1033	2	9	0.27847068	1.25862997
1004	1033	2	10	0.84068964	1.61628555
1004	1033	2	11	0.50687855	1.24987865
1004	1033	2	12	1.06372080	2.35514132
1004	1033	2	13	0.19473938	0.11434604
1004	1033	2	14	0.07899561	0.22120954
1004	1033	2	15	1.26789203	0.76715653
1004	1033	2	16	0.08493208	0.35937726
1004	1033	2	17	0.79333171	1.89550284
1004	1033	2	18	1.09435865	2.36667219
1004	1033	2	19	0.76959866	2.30251420
1004	1033	3	0	0.57774684	0.66131561
1004	1033	3	1	0.19634744	1.18125119
1004	1033	3	2	2.06763034	3.78398250
1004	1033	3	3	0.73906924	1.99530799
1004	1033	3	4	2.05595358	2.54969233
1004	1033	3	5	2.07806997	3.94544190
1004	1033	3	6	0.77463288	1.85897256
1004	1033	3	7	0.52752441	1.22001120
1004	1033	3	8	0.30618534	0.29901944
1004	1033	3	9	0.21997509	1.35423700
1004	1033	3	10	0.87548485	2.05572868
1004	1033	3	11	0.58022576	1.45288710
1004	1033	3	12	1.07165525	2.97848358
1004	1033	3	13	0.40506208	0.27694351
1004	1033	3	14	0.08543090	0.27395036
1004	1033	3	15	1.69562734	1.87896526
1004	1033	3	16	0.08975529	0.34931075
1004	1033	3	17	0.79806140	2.32415778
1004	1033	3	18	1.10343276	3.19955506
1004	1033	3	19	0.70061127	2.66020575
1004	1033	4	0	0.88574963	0.99004365
1004	1033	4	1	0.14123816	0.92091981
1004	1033	4	2	2.32549727	4.97518875
1004	1033	4	3	0.65158739	2.42670393
1004	1033	4	4	2.42153292	3.76431493
1004	1033	4	5	2.31770798	5.38964726
1004	1033	4	6	0.64663489	1.91203388
1004	1033	4	7	0.60304801	1.29413214
1004	1033	4	8	0.47161748	0.49023166
1004	1033	4	9	0.17047583	1.37745790
1004	1033	4	10	0.88805447	2.42087428
1004	1033	4	11	0.67589713	1.67988740
1004	1033	4	12	1.04195503	3.49320400
1004	1033	4	13	0.65299812	0.60415862
1004	1033	4	14	0.10263602	0.32686681
1004	1033	4	15	2.01412120	3.19230410
1004	1033	4	16	0.12401574	0.34672846
1004	1033	4	17	0.79768270	2.67507326
1004	1033	4	18	1.05181386	3.94949310
1004	1033	4	19	0.65630135	2.88492087
1004	1033	5	0	1.22376993	1.50299175
1004	1033	5	1	0.13697450	0.70612484
1004	1033	5	2	2.54889279	6.14836164
1004	1033	5	3	0.54467657	2.70409746
1004	1033	5	4	2.70414746	4.94372357
1004	1033	5	5	2.46688800	6.84146829
1004	1033	5	6	0.52875361	1.81650113
1004	1033	5	7	0.68585651	1.41623046
1004	1033	5	8	0.62047095	0.77335483
1004	1033	5	9	0.12713090	1.34780583
1004	1033	5	10	0.87733903	2.70794128
1004	1033	5	11	0.77001243	1.94737082
1004	1033	5	12	0.99204032	3.88197868
1004	1033	5	13	0.88997715	1.08733177
1004	1033	5	14	0.14394503	0.39070786
1004	1033	5	15	2.20399304	4.55692891
1004	1033	5	16	0.21162219	0.37908923
1004	1033	5	17	0.78881893	2.95809723
1004	1033	5	18	0.91610490	4.56495724
1004	1033	5	19	0.65937061	3.02512577
1004	1033	6	0	1.55706184	2.16080923
1004	1033	6	1	0.17928034	0.57010723
1004	1033	6	2	2.73928264	7.27320655
1004	1033	6	3	0.44270786	2.83180653
1004	1033	6	4	2.92732097	6.01657311
1004	1033	6	5	2.50529460	8.20922349
1004	1033	6	6	0.43593419	1.64016872
1004	1033	6	7	0.76180616	1.57576081
1004	1033	6	8	0.73519517	1.09647049
1004	1033	6	9	0.09171900	1.27911691
1004	1033	6	10	0.83532170	2.91302782
1004	1033	6	11	0.85307717	2.24393907
1004	1033	6	12	0.93867241	4.14814321
1004	1033	6	13	1.09431888	1.67166720
1004	1033	6	14	0.21982596	0.48828080
1004	1033	6	15	2.24301113	5.83378320
1004	1033	6	16	0.35779910	0.49050213
1004	1033	6	17	0.76491468	3.17780631
1004	1033	6	18	0.71817359	4.97671442
1004	1033	6	19	0.74200107	3.14331805
1004	1033	7	0	1.86796724	2.90421705
1004	1033	7	1	0.25056941	0.52898069
1004	1033	7	2	2.89800340	8.32791125
1004	1033	7	3	0.35548629	2.83785435
1004	1033	7	4	3.11257174	6.95858421
1004	1033	7	5	2.42991976	9.39564523
1004	1033	7	6	0.36968707	1.43946139
1004	1033	7	7	0.82536188	1.75195315
1004	1033	7	8	0.81429748	1.41007224
1004	1033	7	9	0.06537184	1.18499576
1004	1033	7	10	0.75965486	3.02518383
1004	1033	7	11	0.92227705	2.55147047
1004	1033	7	12	0.89279240	4.31117078
1004	1033	7	13	1.26126457	2.29609156
1004	1033	7	14	0.32415676	0.65015399
1004	1033	7	15	2.14933527	6.88987073
1004	1033	7	16	0.52445867	0.71864081
1004	1033	7	17	0.72098172	3.33134119
1004	1033	7	18	0.52117489	5.14504834
1004	1033	7	19	0.91824530	3.32299683
1004	1033	8	0	2.14906888	3.67859961
1004	1033	8	1	0.32745543	0.57504299
1004	1033	8	2	3.02733940	9.29705212
1004	1033	8	3	0.28500319	2.75574804
1004	1033	8	4	3.27624268	7.77500735
1004	1033	8	5	2.26820332	10.31608465
1004	1033	8	6	0.32694468	1.25041272
1004	1033	8	7	0.87494005	1.92622130
1004	1033	8	8	0.86225138	1.68219628
1004	1033	8	9	0.04786109	1.07820211
1004	1033	8	10	0.66136940	3.03383003
1004	1033	8	11	0.97744528	2.85343481
1004	1033	8	12	0.85984673	4.39783447
1004	1033	8	13	1.39357276	2.91194009
1004	1033	8	14	0.44193032	0.89714567
1004	1033	8	15	1.97418943	7.63741408
1004	1033	8	16	0.67137779	1.05313238
1004	1033	8	17	0.65875723	3.41140446
1004	1033	8	18	0.36322927	5.09778562
1004	1033	8	19	1.17092386	3.64677631
1004	1033	9	0	2.39844825	4.44248958
1004	1033	9	1	0.39521551	0.68018334
1004	1033	9	2	3.13006526	10.17106220
1004	1033	9	3	0.22985002	2.61581930
1004	1033	9	4	3.42950200	8.48570341
1004	1033	9	5	2.05951128	10.92693219
1004	1033	9	6	0.30383135	1.09200206
1004	1033	9	7	0.91059261	2.08530281
1004	1033	9	8	0.88458987	1.89764240
1004	1033	9	9	0.03828129	0.96941353
1004	1033	9	10	0.55773913	2.94204432
1004	1033	9	11	1.01934334	3.13715391
1004	1033	9	12	0.84156872	4.43534758
1004	1033	9	13	1.49654817	3.48698589
1004	1033	9	14	0.56105087	1.23259611
1004	1033	9	15	1.76542663	8.05771871
1004	1033	9	16	0.78332774	1.44612282
1004	1033	9	17	0.58606661	3.41383983
1004	1033	9	18	0.24984188	4.89779897
1004	1033	9	19	1.46881344	4.16531198
1004	1033	10	0	2.61698912	5.16811570
1004	1033	10	1	0.44900513	0.81243588
1004	1033	10	2	3.20890422	10.94536498
1004	1033	10	3	0.18749559	2.44231417
1004	1033	10	4	3.57926847	9.11514790
1004	1033	10	5	1.83622339	11.23095049
1004	1033	10	6	0.29695340	0.97196614
1004	1033	10	7	0.93296888	2.22091604
1004	1033	10	8	0.88618243	2.05258787
1004	1033	10	9	0.03565196	0.86685081
1004	1033	10	10	0.46220561	2.76941435
1004	1033	10	11	1.04895111	3.39379337
1004	1033	10	12	0.83747559	4.44756826
1004	1033	10	13	1.57580682	4.00336555
1004	1033	10	14	0.67469529	1.64735337
1004	1033	10	15	1.55342417	8.18374665
1004	1033	10	16	0.86233824	1.84717925
1004	1033	10	17	0.51197461	3.34311603
1004	1033	10	18	0.17279854	4.60651996
1004	1033	10	19	1.78435214	4.88897405
1004	1033	11	0	2.80690884	5.83904774
1004	1033	11	1	0.48937804	0.94734842
1004	1033	11	2	3.26659764	11.61916720
1004	1033	11	3	0.15532192	2.25320883
1004	1033	11	4	3.72921915	9.68665884
1004	1033	11	5	1.61879286	11.26283809
1004	1033	11	6	0.30367299	0.89164494
1004	1033	11	7	0.94288102	2.32850639
1004	1033	11	8	0.87091264	2.14954929
1004	1033	11	9	0.03888433	0.77655987
1004	1033	11	10	0.38124767	2.54410664
1004	1033	11	11	1.06718630	3.61764650
1004	1033	11	12	0.84584627	4.45341071
1004	1033	11	13	1.63639066	4.45385298
1004	1033	11	14	0.77970074	2.12652858
1004	1033	11	15	1.35400727	8.07213088
1004	1033	11	16	0.91605727	2.22123003
1004	1033	11	17	0.44314899	3.21190683
1004	1033	11	18	0.12178569	4.27037882
1004	1033	11	19	2.09883139	5.79871566
1004	1033	12	0	2.97096602	6.44725963
1004	1033	12	1	0.51879392	1.07047587
1004	1033	12	2	3.30618579	12.19460068
1004	1033	12	3	0.13102974	2.06108955
1004	1033	12	4	3.88068414	10.21953697
1004	1033	12	5	1.41805601	11.07217218
1004	1033	12	6	0.32200067	0.84922049
1004	1033	12	7	0.94115675	2.40602414
1004	1033	12	8	0.84186848	2.19395921
1004	1033	12	9	0.04658968	0.70261948
1004	1033	12	10	0.31608330	2.29377414
1004	1033	12	11	1.07481736	3.80531171
1004	1033	12	12	0.86433051	4.46653138
1004	1033	12	13	1.68250114	4.83829523
1004	1033	12	14	0.87494562	2.65383719
1004	1033	12	15	1.17410003	7.78380720
1004	1033	12	16	0.95206273	2.55012244
1004	1033	12	17	0.38304295	3.03711541
1004	1033	12	18	0.08831707	3.92036254
1004	1033	12	19	2.40111811	6.86018876
1004	1033	13	0	3.11203940	6.99050615
1004	1033	13	1	0.53992310	1.17541738
1004	1033	13	2	3.33100509	12.67634374
1004	1033	13	3	0.11274711	1.87430259
1004	1033	13	4	4.03340871	10.72804442
1004	1033	13	5	1.23865281	10.71140132
1004	1033	13	6	0.35036767	0.84159103
1004	1033	13	7	0.92863180	2.45300902
1004	1033	13	8	0.80165789	2.19224935
1004	1033	13	9	0.05716561	0.64712709
1004	1033	13	10	0.26519484	2.04042287
1004	1033	13	11	1.07247209	3.95498287
1004	1033	13	12	0.89034501	4.49568291
1004	1033	13	13	1.71750125	5.16078381
1004	1033	13	14	0.96036430	3.21380580
1004	1033	13	15	1.01576946	7.37423773
1004	1033	13	16	0.97619905	2.82808014
1004	1033	13	17	0.33262890	2.83584616
1004	1033	13	18	0.06632763	3.57554830
1004	1033	13	19	2.68521736	8.03405690
1004	1033	14	0	3.23291156	7.47026624
