world_seed	cell_seed	time	gene_id	X	P
1003	1029	0	0	0.04962640	0.04962640
1003	1029	0	1	0.20809938	0.20809938
1003	1029	0	2	0.68659133	0.68659133
1003	1029	0	3	0.06337487	0.06337487
1003	1029	0	4	0.04335160	0.04335160
1003	1029	0	5	0.56634773	0.56634773
1003	1029	0	6	0.46415042	0.46415042
1003	1029	0	7	0.18279840	0.18279840
1003	1029	0	8	0.47112679	0.47112679
1003	1029	0	9	0.59061137	0.59061137
1003	1029	0	10	0.46142605	0.46142605
1003	1029	0	11	0.01758011	0.01758011
1003	1029	0	12	0.48913903	0.48913903
1003	1029	0	13	0.77326070	0.77326070
1003	1029	0	14	0.51421394	0.51421394
1003	1029	0	15	0.16149362	0.16149362
1003	1029	0	16	0.61927041	0.61927041
1003	1029	0	17	0.68132789	0.68132789
1003	1029	0	18	0.73929684	0.73929684
1003	1029	0	19	0.29463752	0.29463752
1003	1029	1	0	0.12655302	0.09138020
1003	1029	1	1	0.15177220	0.36411854
1003	1029	1	2	1.85199177	1.13174712
1003	1029	1	3	0.55617445	0.11942856
1003	1029	1	4	1.90966976	0.07505808
1003	1029	1	5	2.21595806	0.99743691
1003	1029	1	6	1.13027129	0.84001052
1003	1029	1	7	0.12673603	0.29938720
1003	1029	1	8	0.23961802	0.87377480
1003	1029	1	9	0.46985492	0.97319129
1003	1029	1	10	0.88192526	0.78384001
1003	1029	1	11	0.01379276	0.03221790
1003	1029	1	12	1.43614705	0.86233594
1003	1029	1	13	0.84881699	1.36651489
1003	1029	1	14	0.37834069	0.85114073
1003	1029	1	15	1.01890648	0.26908137
1003	1029	1	16	0.41261571	1.15764804
1003	1029	1	17	2.17898255	1.15613565
1003	1029	1	18	2.32475323	1.21531765
1003	1029	1	19	0.21499700	0.50151168
1003	1029	2	0	0.30503474	0.20343690
1003	1029	2	1	0.11485283	0.42476421
1003	1029	2	2	2.74622051	2.58576711
1003	1029	2	3	0.89244749	0.66180641
1003	1029	2	4	3.53912176	1.96456573
1003	1029	2	5	3.20662201	2.97518113
1003	1029	2	6	1.60974178	1.81049567
1003	1029	2	7	0.08904450	0.31768513
1003	1029	2	8	0.12647104	0.98638874
1003	1029	2	9	0.40403253	1.10025838
1003	1029	2	10	1.09309404	1.42962075
1003	1029	2	11	0.01302598	0.04061847
1003	1029	2	12	2.15359927	2.09408089
1003	1029	2	13	1.05172873	1.89722238
1003	1029	2	14	0.28090075	0.93603097
1003	1029	2	15	1.55084801	1.19816966
1003	1029	2	16	0.27527651	1.41904488
1003	1029	2	17	3.52049028	2.98467711
1003	1029	2	18	3.31590359	3.10727582
1003	1029	2	19	0.16103578	0.56712394
1003	1029	3	0	0.80287977	0.47619894
1003	1029	3	1	0.10887072	0.43331296
1003	1029	3	2	3.43361873	4.42271882
1003	1029	3	3	1.02771449	1.47780082
1003	1029	3	4	4.86658043	4.97596553
1003	1029	3	5	3.79829806	5.47125262
1003	1029	3	6	1.79688577	3.07584640
1003	1029	3	7	0.10518838	0.29166403
1003	1029	3	8	0.20367162	0.96948715
1003	1029	3	9	0.36738717	1.11674616
1003	1029	3	10	1.19350672	2.09201835
1003	1029	3	11	0.08771576	0.04684628
1003	1029	3	12	2.50967437	3.75131380
1003	1029	3	13	1.43450927	2.50729878
1003	1029	3	14	0.22202139	0.89421339
1003	1029	3	15	1.87812180	2.34907385
1003	1029	3	16	0.18553198	1.50895731
1003	1029	3	17	4.71747999	5.60046949
1003	1029	3	18	3.93285230	5.31662623
1003	1029	3	19	0.14219624	0.55923113
1003	1029	4	0	1.40243080	1.20353576
1003	1029	4	1	0.21171117	0.43374014
1003	1029	4	2	3.96376262	6.30111620
1003	1029	4	3	0.99434076	2.33479708
1003	1029	4	4	5.71425243	8.50590132
1003	1029	4	5	4.13362052	7.96287346
1003	1029	4	6	1.64618165	4.28764712
1003	1029	4	7	0.26766913	0.29121166
1003	1029	4	8	0.53044451	1.03224280
1003	1029	4	9	0.34123323	1.09078107
1003	1029	4	10	1.21152750	2.65527061
1003	1029	4	11	0.33892048	0.12672155
1003	1029	4	12	2.41146362	5.37180286
1003	1029	4	13	1.83690458	3.35813671
1003	1029	4	14	0.24522038	0.80793402
1003	1029	4	15	2.06442972	3.44308500
1003	1029	4	16	0.13532726	1.49738030
1003	1029	4	17	5.76009296	8.62036786
1003	1029	4	18	4.30205866	7.35613851
1003	1029	4	19	0.22445247	0.53484981
1003	1029	5	0	1.95581633	2.41504080
1003	1029	5	1	0.74966966	0.53690086
1003	1029	5	2	4.37293789	8.04913080
1003	1029	5	3	0.88300399	3.05941783
1003	1029	5	4	6.09295444	11.93529718
1003	1029	5	5	4.21196489	10.19475299
1003	1029	5	6	1.37992512	5.11823596
1003	1029	5	7	0.59222302	0.45340388
1003	1029	5	8	0.88730028	1.41264974
1003	1029	5	9	0.32114483	1.04780774
1003	1029	5	10	1.06761282	3.06685477
1003	1029	5	11	0.69073595	0.44443311
1003	1029	5	12	2.11635719	6.50997172
1003	1029	5	13	2.21561607	4.41330432
1003	1029	5	14	0.56837974	0.77460046
1003	1029	5	15	2.08245348	4.35822790
1003	1029	5	16	0.15877537	1.43711084
1003	1029	5	17	6.52072928	11.76750525
1003	1029	5	18	4.43008299	9.03855253
1003	1029	5	19	0.57693884	0.59998715
1003	1029	6	0	2.42550020	3.98774137
1003	1029	6	1	1.70222928	1.15220243
1003	1029	6	2	4.68290176	9.59164230
1003	1029	6	3	0.75324520	3.58899231
1003	1029	6	4	6.17287161	14.82219020
1003	1029	6	5	3.92601461	11.97194609
1003	1029	6	6	1.12127697	5.52457431
1003	1029	6	7	0.99428288	0.88140394
1003	1029	6	8	1.15624433	2.09461989
1003	1029	6	9	0.33411413	0.99988254
1003	1029	6	10	0.77876846	3.21052784
1003	1029	6	11	1.04041851	1.06078591
1003	1029	6	12	1.79554833	7.08325053
1003	1029	6	13	2.56211620	5.60155210
1003	1029	6	14	1.22480079	1.07591876
1003	1029	6	15	1.86896027	4.98592384
1003	1029	6	16	0.31734393	1.40816224
1003	1029	6	17	6.80948333	14.72133704
1003	1029	6	18	4.21973750	10.24985495
1003	1029	6	19	1.04237947	0.99820847
1003	1029	7	0	2.81131967	5.78063672
1003	1029	7	1	2.67608011	2.56607450
1003	1029	7	2	4.86425711	10.90170317
1003	1029	7	3	0.63124913	3.92763060
1003	1029	7	4	6.09816105	17.01352273
1003	1029	7	5	3.32614643	13.03874905
1003	1029	7	6	0.90460524	5.59497116
1003	1029	7	7	1.38891417	1.55644217
1003	1029	7	8	1.33299597	2.94640903
1003	1029	7	9	0.57325156	0.98180736
1003	1029	7	10	0.50794156	3.02207271
1003	1029	7	11	1.34346592	1.92366455
1003	1029	7	12	1.50781650	7.19983446
1003	1029	7	13	2.87602579	6.85968912
1003	1029	7	14	1.94216559	1.92977166
1003	1029	7	15	1.51069086	5.19060439
1003	1029	7	16	0.58637133	1.54156364
1003	1029	7	17	6.68312407	17.06857464
1003	1029	7	18	3.68652961	10.81944672
1003	1029	7	19	1.45364588	1.74325268
1003	1029	8	0	3.12339509	7.67493131
1003	1029	8	1	3.49610561	4.59995315
1003	1029	8	2	4.77557035	11.93244469
1003	1029	8	3	0.52608657	4.10515270
1003	1029	8	4	5.95572257	18.54150861
1003	1029	8	5	2.62921461	13.25090358
1003	1029	8	6	0.73372568	5.43530544
1003	1029	8	7	1.72898049	2.38161275
1003	1029	8	8	1.44175968	3.85114136
1003	1029	8	9	1.20993924	1.20923625
1003	1029	8	10	0.31663223	2.61956585
1003	1029	8	11	1.58946839	2.94517374
1003	1029	8	12	1.26801296	7.00105232
1003	1029	8	13	3.15917744	8.13885537
1003	1029	8	14	2.57001221	3.20660382
1003	1029	8	15	1.14630120	4.96869405
1003	1029	8	16	0.88040614	1.92656675
1003	1029	8	17	6.33245629	18.57797202
1003	1029	8	18	3.01236896	10.65298939
1003	1029	8	19	1.77766516	2.67763779
1003	1029	9	0	3.37347203	9.58079537
1003	1029	9	1	4.13935939	6.94484642
1003	1029	9	2	4.36348152	12.51204566
1003	1029	9	3	0.43974290	4.15700457
1003	1029	9	4	5.79496149	19.51660819
1003	1029	9	5	1.99846938	12.71545828
1003	1029	9	6	0.60360393	5.13513165
1003	1029	9	7	1.99694878	3.24797273
1003	1029	9	8	1.50536168	4.73313361
1003	1029	9	9	1.95655153	1.99324538
1003	1029	9	10	0.19542814	2.14701138
1003	1029	9	11	1.78124042	4.04171912
1003	1029	9	12	1.07602582	6.60958457
1003	1029	9	13	3.41397196	9.40339757
1003	1029	9	14	3.07622409	4.67106517
1003	1029	9	15	0.84277934	4.45646676
1003	1029	9	16	1.14325745	2.55531328
1003	1029	9	17	5.89043240	19.27918190
1003	1029	9	18	2.36368092	9.87164966
1003	1029	9	19	2.02317559	3.65771791
1003	1029	10	0	3.57188675	11.43439509
1003	1029	10	1	4.62896355	9.34614616
1003	1029	10	2	3.78483564	12.47574475
1003	1029	10	3	0.37230501	4.11652274
1003	1029	10	4	5.64431840	20.06901530
1003	1029	10	5	1.49282766	11.67714599
1003	1029	10	6	0.50739050	4.76193493
1003	1029	10	7	2.19145619	4.06850528
1003	1029	10	8	1.53985381	5.55052936
1003	1029	10	9	2.62715667	3.24771474
1003	1029	10	10	0.12194916	1.69561752
1003	1029	10	11	1.92570215	5.14651174
1003	1029	10	12	0.92701469	6.11892047
1003	1029	10	13	3.64278612	10.62836289
1003	1029	10	14	3.47034395	6.13683147
1003	1029	10	15	0.61190527	3.81169686
1003	1029	10	16	1.35656895	3.36478051
1003	1029	10	17	5.42458343	19.32582124
1003	1029	10	18	1.81740901	8.71987011
1003	1029	10	19	2.20620094	4.59137308
1003	1029	11	0	3.72702330	13.19235932
1003	1029	11	1	4.99618850	11.63608613
1003	1029	11	2	3.18928016	11.87356294
1003	1029	11	3	0.32354905	4.01327956
1003	1029	11	4	5.52043719	20.32239163
1003	1029	11	5	1.11196993	10.38116792
1003	1029	11	6	0.43865641	4.36351397
1003	1029	11	7	2.31860176	4.78634822
1003	1029	11	8	1.55545803	6.28360792
1003	1029	11	9	3.18215960	4.73092665
1003	1029	11	10	0.07809189	1.30673440
1003	1029	11	11	2.03034839	6.21086097
1003	1029	11	12	0.81510018	5.59554884
1003	1029	11	13	3.84780938	11.79698403
1003	1029	11	14	3.77201053	7.49136078
1003	1029	11	15	0.44399002	3.15127428
1003	1029	11	16	1.52128338	4.28182182
1003	1029	11	17	4.96683428	18.89247456
1003	1029	11	18	1.38837774	7.43198672
1003	1029	11	19	2.34157591	5.42994674
1003	1029	12	0	3.84562272	14.82658125
1003	1029	12	1	5.26946563	13.72015671
1003	1029	12	2	2.64788572	10.88757912
1003	1029	12	3	0.29299211	3.87320726
1003	1029	12	4	5.43273956	20.38382476
1003	1029	12	5	0.83438150	9.01384534
1003	1029	12	6	0.39196915	3.97214622
1003	1029	12	7	2.38755034	5.37133390
1003	1029	12	8	1.55847277	6.92573695
1003	1029	12	9	3.62778465	6.24670874
1003	1029	12	10	0.05191888	0.99115136
1003	1029	12	11	2.10205631	7.20172018
1003	1029	12	12	0.73463934	5.08431908
1003	1029	12	13	4.03103555	12.89858639
1003	1029	12	14	4.00080455	8.68055136
1003	1029	12	15	0.32464124	2.54338263
1003	1029	12	16	1.64508122	5.24378816
1003	1029	12	17	4.53189514	18.13273225
1003	1029	12	18	1.06400706	6.17370900
1003	1029	12	19	2.44128677	6.15411036
1003	1029	13	0	3.93282752	16.32015391
1003	1029	13	1	5.47192575	15.55593218
1003	1029	13	2	2.18323463	9.70691589
1003	1029	13	3	0.28030481	3.71875942
1003	1029	13	4	5.38552662	20.34105808
1003	1029	13	5	0.63543082	7.69548647
1003	1029	13	6	0.36286444	3.60853688
1003	1029	13	7	2.40866509	5.81338627
1003	1029	13	8	1.55286614	7.47754661
1003	1029	13	9	3.98079671	7.67421094
1003	1029	13	10	0.03614283	0.74446981
1003	1029	13	11	2.14686902	8.09845081
1003	1029	13	12	0.68053392	4.61380681
1003	1029	13	13	4.19422102	13.92697412
1003	1029	13	14	4.17341830	9.68853499
1003	1029	13	15	0.24076784	2.01905379
1003	1029	13	16	1.73673462	6.20389458
1003	1029	13	17	4.12610428	17.16833946
1003	1029	13	18	0.82383857	5.03915445
1003	1029	13	19	2.51455559	6.76227902
1003	1029	14	0	3.99211300	17.66399491
1003	1029	14	1	5.62153713	17.13473540
1003	1029	14	2	1.79621715	8.47677439
1003	1029	14	3	0.28572743	3.56946638
1003	1029	14	4	5.37883452	20.26256646
1003	1029	14	5	0.49386370	6.49303527
1003	1029	14	6	0.34760191	3.28498831
1003	1029	14	7	2.39283492	6.11644194
1003	1029	14	8	1.54139790	7.94354351
1003	1029	14	9	4.25851952	8.95191512
1003	1029	14	10	0.02646568	0.55632904
1003	1029	14	11	2.17017325	8.88991162
1003	1029	14	12	0.64813215	4.20071608
1003	1029	14	13	4.33882571	14.87915006
1003	1029	14	14	4.30324086	10.52160669
