world_seed	cell_seed	time	gene_id	X	P
1019	1079	0	0	0.30819849	0.30819849
1019	1079	0	1	0.00627452	0.00627452
1019	1079	0	2	0.34463578	0.34463578
1019	1079	0	3	0.61147300	0.61147300
1019	1079	0	4	0.14583945	0.14583945
1019	1079	0	5	0.50382457	0.50382457
1019	1079	0	6	0.92213529	0.92213529
1019	1079	0	7	0.34893020	0.34893020
1019	1079	0	8	0.90937124	0.90937124
1019	1079	0	9	0.35176355	0.35176355
1019	1079	0	10	0.65540690	0.65540690
1019	1079	0	11	0.89194697	0.89194697
1019	1079	0	12	0.10995881	0.10995881
1019	1079	0	13	0.05558300	0.05558300
1019	1079	0	14	0.27079962	0.27079962
1019	1079	0	15	0.42437618	0.42437618
1019	1079	0	16	0.51562792	0.51562792
1019	1079	0	17	0.90480483	0.90480483
1019	1079	0	18	0.34068942	0.34068942
1019	1079	0	19	0.21673520	0.21673520
1019	1079	1	0	0.20947924	0.57256816
1019	1079	1	1	0.11070288	0.01055853
1019	1079	1	2	2.01634278	0.58515369
1019	1079	1	3	2.35006015	1.13771980
1019	1079	1	4	1.36418810	0.23853763
1019	1079	1	5	2.19067145	0.91507704
1019	1079	1	6	1.24427325	1.57815592
1019	1079	1	7	0.33739929	0.57550104
1019	1079	1	8	0.60567552	1.51492356
1019	1079	1	9	0.28316542	0.60339018
1019	1079	1	10	1.63453788	1.09818919
1019	1079	1	11	0.79055955	1.63695108
1019	1079	1	12	0.57937101	0.19590397
1019	1079	1	13	0.07211330	0.09686426
1019	1079	1	14	0.15140173	0.44855031
1019	1079	1	15	1.88636161	0.71768185
1019	1079	1	16	0.35271131	0.88168895
1019	1079	1	17	2.47841500	1.59632869
1019	1079	1	18	1.89877445	0.59037231
1019	1079	1	19	0.20026918	0.40800188
1019	1079	2	0	0.17716614	0.70062263
1019	1079	2	1	0.39880248	0.11791185
1019	1079	2	2	2.91730737	2.42471575
1019	1079	2	3	3.70389498	3.32920624
1019	1079	2	4	1.94461398	1.51580690
1019	1079	2	5	3.27224882	2.93761337
1019	1079	2	6	1.22810901	2.36699663
1019	1079	2	7	0.43826872	0.71108936
1019	1079	2	8	0.50259183	1.61446648
1019	1079	2	9	0.22796496	0.71478783
1019	1079	2	10	2.33516056	2.37645673
1019	1079	2	11	0.84209801	2.15783286
1019	1079	2	12	0.81794215	0.73249196
1019	1079	2	13	0.13364389	0.14405399
1019	1079	2	14	0.11367363	0.44582654
1019	1079	2	15	2.93346319	2.38238416
