world_id	execution_grid	topology_type	delta	self_retention	b	strength_regime	sign_ratio	replicate_index	edge_count	primary_regime	secondary_labels	convergence_time	sustained_oscillation	divergence	collapse	clipping_frequency	clipping_dominated	max_amplitude	final_amplitude	spectral_radius	equilibrium_magnitude	equilibrium_sparsity
tf_restricted_d0p2_chen_stress_repression_biased_t003	full	tf_restricted	0.2	0.8	0.1	chen_stress	repression_biased	3	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.44851	True	4.4490716386097695e+36	4.4490716386097695e+36	1.1164541891217252	1.4316448962617067e+35	0.44999998807907104
tf_restricted_d0p2_chen_stress_repression_biased_t004	full	tf_restricted	0.2	0.8	0.1	chen_stress	repression_biased	4	38	Convergent	clipping_dominated,fast_convergence	46.6	False	False	False	0.44892000000000004	True	1.5672517126333017	1.3438611367617834	1.040531793818627	0.4153124442531295	0.44999998807907104
tf_restricted_d0p2_chen_stress_repression_biased_t005	full	tf_restricted	0.2	0.8	0.1	chen_stress	repression_biased	5	38	Convergent	clipping_dominated,fast_convergence	55.8	False	False	False	0.39827	True	2.013673905322092	1.4683667982000235	1.0578699215088063	0.4706981112962968	0.4000000059604645
tf_restricted_d0p2_chen_stress_repression_biased_t006	full	tf_restricted	0.2	0.8	0.1	chen_stress	repression_biased	6	38	Convergent	clipping_dominated,fast_convergence	61.6	False	False	False	0.64824	True	6.739807302747926	6.562675643958528	0.9177509515107287	0.7963664683989361	0.6499999761581421
tf_restricted_d0p2_chen_stress_repression_biased_t007	full	tf_restricted	0.2	0.8	0.1	chen_stress	repression_biased	7	38	Convergent	clipping_dominated,fast_convergence	43.8	False	False	False	0.49778	True	1.9763680618016342	1.3373315839068252	0.8	0.3692186876112267	0.5
tf_restricted_d0p2_chen_stress_repression_biased_t008	full	tf_restricted	0.2	0.8	0.1	chen_stress	repression_biased	8	38	Convergent	clipping_dominated,fast_convergence	58.6	False	False	False	0.49899000000000004	True	3.888782688065369	3.8609388543888574	0.9792778336706849	0.5236959211321836	0.5
tf_restricted_d0p2_chen_stress_repression_biased_t009	full	tf_restricted	0.2	0.8	0.1	chen_stress	repression_biased	9	38	Convergent	clipping_dominated,fast_convergence	58.2	False	False	False	0.44726	True	1.8792098755861364	1.457349312824639	1.0047475691191792	0.3909800582089709	0.44999998807907104
tf_restricted_d0p2_stress_balanced_t000	full	tf_restricted	0.2	0.8	0.1	stress	balanced	0	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.44826	True	1.5246214166304844e+44	1.5246214166304844e+44	1.1058513839677717	6.81882655541451e+42	0.44999998807907104
tf_restricted_d0p2_stress_balanced_t001	full	tf_restricted	0.2	0.8	0.1	stress	balanced	1	38	Convergent	clipping_dominated,fast_convergence	69.2	False	False	False	0.19863999999999998	True	1.641632268347562	1.4433281531864823	0.891371159466567	0.4707845210801465	0.20000000298023224
tf_restricted_d0p2_stress_balanced_t002	full	tf_restricted	0.2	0.8	0.1	stress	balanced	2	38	Convergent	clipping_dominated,fast_convergence	50.2	False	False	False	0.29809	True	1.8863066437538156	1.8306750639081313	0.8952861363379735	0.5929851046074611	0.30000001192092896
tf_restricted_d0p2_stress_balanced_t003	full	tf_restricted	0.2	0.8	0.1	stress	balanced	3	38	Convergent	clipping_dominated,fast_convergence	75.2	False	False	False	0.34342	True	2.3660415282103746	2.3660415282103746	0.9777877058270145	0.530915845979476	0.3499999940395355
tf_restricted_d0p2_stress_balanced_t004	full	tf_restricted	0.2	0.8	0.1	stress	balanced	4	38	Convergent	clipping_dominated,fast_convergence	61.8	False	False	False	0.29886	True	3.953251931140488	3.92717864019703	0.9369069734193928	0.9301632274827009	0.30000001192092896
tf_restricted_d0p2_stress_balanced_t005	full	tf_restricted	0.2	0.8	0.1	stress	balanced	5	38	Convergent	clipping_dominated,fast_convergence	61.6	False	False	False	0.29791999999999996	True	2.440874821813044	2.4235600169831577	0.9783997590510476	0.7047213368806773	0.30000001192092896
tf_restricted_d0p2_stress_balanced_t006	full	tf_restricted	0.2	0.8	0.1	stress	balanced	6	38	Convergent	clipping_dominated,fast_convergence	66.4	False	False	False	0.29903	True	1.814296029373745	1.3808612546540207	0.8820149819319885	0.514666735299617	0.30000001192092896
tf_restricted_d0p2_stress_balanced_t007	full	tf_restricted	0.2	0.8	0.1	stress	balanced	7	38	Convergent	clipping_dominated,slow_convergence	581.0	False	False	False	0.29951	True	19.84514965786072	19.84514965786072	0.985914622875161	3.3686592358401866	0.30000001192092896
tf_restricted_d0p2_stress_balanced_t008	full	tf_restricted	0.2	0.8	0.1	stress	balanced	8	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.49741	True	22126.203001862476	22126.203001862476	0.9338503955291192	3948.700814645688	0.5
tf_restricted_d0p2_stress_balanced_t009	full	tf_restricted	0.2	0.8	0.1	stress	balanced	9	38	Convergent	clipping_dominated,fast_convergence	51.0	False	False	False	0.29901	True	1.991283316076457	1.5623925402746495	0.9322399446863606	0.4131872743920947	0.30000001192092896
tf_restricted_d0p2_stress_repression_biased_t000	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	0	38	Divergent	clipping_dominated,runaway_divergence,slow_convergence		False	True	False	0.36491	True	652202152.9373513	652202152.9373513	1.0566981055192841	47463833.83755921	0.3700000047683716
tf_restricted_d0p2_stress_repression_biased_t001	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	1	38	Convergent	clipping_dominated,fast_convergence	46.8	False	False	False	0.3491	True	1.3328432789581217	1.1031297057530471	0.8567098991115129	0.35998901457144095	0.3499999940395355
tf_restricted_d0p2_stress_repression_biased_t002	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	2	38	Convergent	clipping_dominated,fast_convergence	50.4	False	False	False	0.19959	True	1.3257856914149253	0.9854827054169223	0.9732261869051563	0.38754296305354974	0.20000000298023224
tf_restricted_d0p2_stress_repression_biased_t003	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	3	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.34918	True	730175.3730072087	730175.3730072087	1.015485312547891	72921.02686638966	0.3499999940395355
tf_restricted_d0p2_stress_repression_biased_t004	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	4	38	Convergent	clipping_dominated,fast_convergence	49.8	False	False	False	0.39805999999999997	True	1.3273579844138008	1.2228564238977995	0.9234580919675389	0.3725947566946898	0.4000000059604645
tf_restricted_d0p2_stress_repression_biased_t005	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	5	38	Convergent	clipping_dominated,fast_convergence	102.6	False	False	False	0.19751000000000002	True	1.3792740935684795	1.0548459361849187	0.9295604889085858	0.32921609215856507	0.20000000298023224
tf_restricted_d0p2_stress_repression_biased_t006	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	6	38	Convergent	clipping_dominated,fast_convergence	55.8	False	False	False	0.49777000000000005	True	2.672457891783909	2.6620241744469832	0.9589700719557939	0.4525489837079427	0.5
tf_restricted_d0p2_stress_repression_biased_t007	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	7	38	Convergent	clipping_dominated,fast_convergence	45.8	False	False	False	0.34808	True	1.3858054596632565	1.1309913966018923	0.8	0.3326018211671463	0.3499999940395355
tf_restricted_d0p2_stress_repression_biased_t008	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	8	38	Convergent	clipping_dominated,fast_convergence	52.8	False	False	False	0.44848	True	3.3640157841704452	3.2857261064668966	0.8426561407326264	0.4718948623662578	0.44999998807907104
tf_restricted_d0p2_stress_repression_biased_t009	full	tf_restricted	0.2	0.8	0.1	stress	repression_biased	9	38	Convergent	clipping_dominated,fast_convergence	74.6	False	False	False	0.2011	True	1.5421176689115166	1.4571900676563196	0.9271583802068386	0.3711718366641851	0.20000000298023224
tf_restricted_d0p4_baseline_balanced_t000	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	0	38	Convergent	fast_convergence,low_clipping_linear_like	19.0	False	False	False	0.0	False	0.998474944747014	0.3501067502604117	0.6468889888747306	0.25755670766710237	0.0
tf_restricted_d0p4_baseline_balanced_t001	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	1	38	Convergent	fast_convergence,low_clipping_linear_like	20.2	False	False	False	0.0	False	0.9781775313631889	0.32609204024253446	0.6200070383222414	0.2414794969454647	0.0
tf_restricted_d0p4_baseline_balanced_t002	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	2	38	Convergent	fast_convergence,low_clipping_linear_like	20.8	False	False	False	0.0	False	0.9993822219557519	0.3887761630935511	0.6505833964173074	0.2536035828412929	0.0
tf_restricted_d0p4_baseline_balanced_t003	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	3	38	Convergent	fast_convergence,low_clipping_linear_like	20.0	False	False	False	0.0	False	0.9803394679586795	0.32290198243177515	0.6044397684011001	0.2537265665089653	0.0
tf_restricted_d0p4_baseline_balanced_t004	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	4	38	Convergent	fast_convergence,low_clipping_linear_like	20.2	False	False	False	2e-05	False	0.987182036720993	0.3480082126457529	0.6599911150108018	0.24633449358932422	0.0
tf_restricted_d0p4_baseline_balanced_t005	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	5	38	Convergent	fast_convergence,low_clipping_linear_like	20.2	False	False	False	0.0	False	0.9954484158436987	0.37071699885416276	0.6	0.2464007691686101	0.0
tf_restricted_d0p4_baseline_balanced_t006	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	6	38	Convergent	fast_convergence,low_clipping_linear_like	19.8	False	False	False	0.0	False	0.998417537589791	0.3773793780567778	0.6370647174802951	0.24481555044913889	0.0
tf_restricted_d0p4_baseline_balanced_t007	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	7	38	Convergent	fast_convergence,low_clipping_linear_like	20.0	False	False	False	0.0	False	0.997022036929259	0.34617674479939076	0.6488015016149703	0.2548534590175312	0.0
tf_restricted_d0p4_baseline_balanced_t008	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	8	38	Convergent	fast_convergence,low_clipping_linear_like	20.0	False	False	False	1e-05	False	0.9934814258142757	0.3423163321242432	0.6229053702311321	0.2503007644535005	0.0
tf_restricted_d0p4_baseline_balanced_t009	full	tf_restricted	0.4	0.6	0.1	baseline	balanced	9	38	Convergent	fast_convergence,low_clipping_linear_like	21.0	False	False	False	1e-05	False	0.9885497438677688	0.3751756034700995	0.6608823052556291	0.2453600168960059	0.0
tf_restricted_d0p4_baseline_repression_biased_t000	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	0	38	Convergent	fast_convergence,low_clipping_linear_like	19.2	False	False	False	0.0	False	0.9995448156756587	0.36594114098877684	0.6686635039089477	0.23342599401033617	0.0
tf_restricted_d0p4_baseline_repression_biased_t001	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	1	38	Convergent	fast_convergence,low_clipping_linear_like	19.6	False	False	False	0.0	False	0.9965524668462399	0.30458659798891674	0.6725631735776156	0.23171653234892942	0.0
tf_restricted_d0p4_baseline_repression_biased_t002	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	2	38	Convergent	fast_convergence,low_clipping_linear_like	20.4	False	False	False	0.0	False	0.9958790203036102	0.30985189323325146	0.6536453855442632	0.22853485616958347	0.0
tf_restricted_d0p4_baseline_repression_biased_t003	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	3	38	Convergent	fast_convergence,low_clipping_linear_like	21.0	False	False	False	3.0000000000000004e-05	False	0.9851296014874085	0.33234192242839666	0.6918389076836823	0.22588974189824387	0.0
tf_restricted_d0p4_baseline_repression_biased_t004	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	4	38	Convergent	fast_convergence,low_clipping_linear_like	20.0	False	False	False	0.0	False	0.9841760261037462	0.32488880332241754	0.6059058432504442	0.22631475223494585	0.0
tf_restricted_d0p4_baseline_repression_biased_t005	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	5	38	Convergent	fast_convergence,low_clipping_linear_like	20.4	False	False	False	0.0	False	0.9817918562012585	0.3148657657903712	0.6024278513854512	0.2265523291916757	0.0
tf_restricted_d0p4_baseline_repression_biased_t006	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	6	38	Convergent	fast_convergence,low_clipping_linear_like	21.6	False	False	False	0.0	False	0.9864785489204945	0.3426257411537673	0.7077030959874094	0.23408014239739333	0.0
tf_restricted_d0p4_baseline_repression_biased_t007	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	7	38	Convergent	fast_convergence,low_clipping_linear_like	19.8	False	False	False	1e-05	False	0.9940140117054523	0.33616764306229063	0.6706877415457646	0.23003440370074157	0.0
tf_restricted_d0p4_baseline_repression_biased_t008	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	8	38	Convergent	fast_convergence,low_clipping_linear_like	20.0	False	False	False	0.0	False	0.9958249449742977	0.3050362402334569	0.6442948900612698	0.2287935331690206	0.0
tf_restricted_d0p4_baseline_repression_biased_t009	full	tf_restricted	0.4	0.6	0.1	baseline	repression_biased	9	38	Convergent	fast_convergence,low_clipping_linear_like	19.8	False	False	False	0.0	False	0.9976985966196722	0.3184955245731923	0.6	0.23155167813147476	0.0
tf_restricted_d0p4_chen_moderate_balanced_t000	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	0	38	Convergent	fast_convergence	27.2	False	False	False	0.049819999999999996	False	0.9986447656771551	0.5077563317285289	0.792928115133019	0.260638007311568	0.05000000074505806
tf_restricted_d0p4_chen_moderate_balanced_t001	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	1	38	Convergent	fast_convergence	21.6	False	False	False	0.09973	False	0.9991290416134707	0.3729806997305941	0.6213251937664289	0.23719350073059964	0.10000000149011612
tf_restricted_d0p4_chen_moderate_balanced_t002	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	2	38	Convergent	fast_convergence	29.2	False	False	False	0.049629999999999994	False	0.9872360798262435	0.4898291950562118	0.7886412641738153	0.24477272855561133	0.05000000074505806
tf_restricted_d0p4_chen_moderate_balanced_t003	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	3	38	Convergent	fast_convergence	20.8	False	False	False	0.04993	False	0.9994851870470772	0.4379768623572323	0.6300767581470401	0.2608673522844322	0.05000000074505806
tf_restricted_d0p4_chen_moderate_balanced_t004	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	4	38	Convergent	clipping_dominated,fast_convergence	26.8	False	False	False	0.14958	True	0.9967282652141373	0.548923065900116	0.7811934576112451	0.28535602167570184	0.15000000596046448
tf_restricted_d0p4_chen_moderate_balanced_t005	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	5	38	Convergent	clipping_dominated,fast_convergence	24.0	False	False	False	0.14976000000000003	True	0.9991407502238064	0.7017450634657214	0.6	0.2712729868111723	0.15000000596046448
tf_restricted_d0p4_chen_moderate_balanced_t006	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	6	38	Convergent	fast_convergence,low_clipping_linear_like	23.8	False	False	False	0.00083	False	0.978387962061241	0.47008450800774104	0.7337754517993632	0.22786942082417622	0.0
tf_restricted_d0p4_chen_moderate_balanced_t007	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	7	38	Convergent	fast_convergence	36.4	False	False	False	0.05023	False	0.9922052061905102	0.626623532943949	0.815522905524065	0.2749641970226916	0.05000000074505806
tf_restricted_d0p4_chen_moderate_balanced_t008	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	8	38	Convergent	fast_convergence	23.2	False	False	False	0.050039999999999994	False	0.9995560035519108	0.3932182618121979	0.707208296450961	0.25354399536624284	0.05000000074505806
tf_restricted_d0p4_chen_moderate_balanced_t009	full	tf_restricted	0.4	0.6	0.1	chen_moderate	balanced	9	38	Convergent	clipping_dominated,fast_convergence	28.0	False	False	False	0.14943	True	0.9938467433149293	0.7753422287395922	0.7857946191948179	0.2834038276698346	0.15000000596046448
tf_restricted_d0p4_chen_moderate_repression_biased_t000	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	0	38	Convergent	fast_convergence,low_clipping_linear_like	28.2	False	False	False	7.000000000000001e-05	False	0.9939414518563435	0.44549940501748597	0.7419094618375737	0.1975236064981052	0.0
tf_restricted_d0p4_chen_moderate_repression_biased_t001	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	1	38	Convergent	fast_convergence	37.0	False	False	False	0.049819999999999996	False	0.9584042104085395	0.44943299176316787	0.8356280640704377	0.19000677310428196	0.05000000074505806
tf_restricted_d0p4_chen_moderate_repression_biased_t002	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	2	38	Convergent	fast_convergence,low_clipping_linear_like	26.4	False	False	False	3.9999999999999996e-05	False	0.9805121298039771	0.34690245037723727	0.7286771177088118	0.20838132940277027	0.0
tf_restricted_d0p4_chen_moderate_repression_biased_t003	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	3	38	Convergent	fast_convergence	22.0	False	False	False	0.04996	False	1.2033627032217602	0.4915690888900752	0.7277896706298204	0.20422361554594293	0.05000000074505806
tf_restricted_d0p4_chen_moderate_repression_biased_t004	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	4	38	Convergent	fast_convergence	21.6	False	False	False	0.050019999999999995	False	0.9887058695885619	0.38063076513548255	0.639560884514363	0.20328895487843682	0.05000000074505806
tf_restricted_d0p4_chen_moderate_repression_biased_t005	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	5	38	Convergent	fast_convergence	22.8	False	False	False	0.05018	False	0.9934612685420712	0.40720654205007456	0.6221116633064411	0.20538870230885448	0.05000000074505806
tf_restricted_d0p4_chen_moderate_repression_biased_t006	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	6	38	Convergent	clipping_dominated,fast_convergence	26.8	False	False	False	0.10013000000000001	True	0.9835849121217393	0.4351620897916604	0.7365978176370479	0.20676968459317538	0.10000000149011612
tf_restricted_d0p4_chen_moderate_repression_biased_t007	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	7	38	Convergent	fast_convergence,low_clipping_linear_like	37.2	False	False	False	0.00019	False	0.9994067145485892	0.44881870435279625	0.832322427422253	0.209468003564573	0.0
tf_restricted_d0p4_chen_moderate_repression_biased_t008	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	8	38	Convergent	fast_convergence,low_clipping_linear_like	23.8	False	False	False	8e-05	False	0.9972925570624713	0.3487422909712474	0.7224565291786138	0.20911185686036032	0.0
tf_restricted_d0p4_chen_moderate_repression_biased_t009	full	tf_restricted	0.4	0.6	0.1	chen_moderate	repression_biased	9	38	Convergent	fast_convergence,low_clipping_linear_like	21.8	False	False	False	0.00035	False	0.993813417796649	0.4134968197613219	0.6	0.20496707568187209	0.0
tf_restricted_d0p4_chen_stress_balanced_t000	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	0	38	Convergent	clipping_dominated,fast_convergence	50.6	False	False	False	0.24967999999999999	True	1.1454534682427782	0.8346518523486621	0.8723280122300483	0.28759888694599034	0.25
tf_restricted_d0p4_chen_stress_balanced_t001	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	1	38	Convergent	clipping_dominated,fast_convergence	22.6	False	False	False	0.10046	True	0.9974148699680221	0.58376658187858	0.7015308973977382	0.25073653974444443	0.10000000149011612
tf_restricted_d0p4_chen_stress_balanced_t002	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	2	38	Convergent	clipping_dominated,fast_convergence	169.0	False	False	False	0.34977	True	2.326215662819798	2.326215662819798	0.9142309901862712	0.7822299943815764	0.3499999940395355
tf_restricted_d0p4_chen_stress_balanced_t003	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	3	38	Convergent	fast_convergence	27.2	False	False	False	0.0504	False	1.0574562668974916	0.5662374175044954	0.731321429527502	0.25905720024255796	0.05000000074505806
tf_restricted_d0p4_chen_stress_balanced_t004	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	4	38	Convergent	clipping_dominated,fast_convergence	66.6	False	False	False	0.3491000000000001	True	1.755972108993003	1.755972108993003	0.8912513198381093	0.5374236249555226	0.3499999940395355
tf_restricted_d0p4_chen_stress_balanced_t005	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	5	38	Convergent	clipping_dominated,fast_convergence	31.6	False	False	False	0.34965999999999997	True	1.752780969324183	1.560946047642247	0.6	0.47213604168847106	0.3499999940395355
tf_restricted_d0p4_chen_stress_balanced_t006	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	6	38	Convergent	clipping_dominated,fast_convergence	24.0	False	False	False	0.24988000000000002	True	1.4566668925991664	0.6438003117827725	0.8114163232945932	0.24652534982831448	0.25
tf_restricted_d0p4_chen_stress_balanced_t007	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	7	38	Convergent	clipping_dominated,fast_convergence	42.6	False	False	False	0.24986000000000003	True	1.4148258072428166	0.9538589398232055	0.9593785371914433	0.33143028965931204	0.25
tf_restricted_d0p4_chen_stress_balanced_t008	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	8	38	Convergent	fast_convergence	32.4	False	False	False	0.05069000000000001	False	0.9849949339888955	0.4708314573864081	0.7735281723191347	0.2599004634022407	0.05000000074505806
tf_restricted_d0p4_chen_stress_balanced_t009	full	tf_restricted	0.4	0.6	0.1	chen_stress	balanced	9	38	Divergent	clipping_dominated,runaway_divergence		False	True	False	0.34922	True	1068395375651.0864	1068395375651.0864	0.9932806320357509	108996422272.20522	0.3499999940395355
tf_restricted_d0p4_chen_stress_repression_biased_t000	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	0	38	Convergent	clipping_dominated,fast_convergence	57.2	False	False	False	0.10027	True	1.2089992268623566	0.6528418432995661	0.8975488892124336	0.17311171800475686	0.10000000149011612
tf_restricted_d0p4_chen_stress_repression_biased_t001	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	1	38	Convergent	clipping_dominated,fast_convergence	66.8	False	False	False	0.39932	True	1.0891235788261813	1.0891235788261813	1.0197623630155046	0.28960194595312383	0.4000000059604645
tf_restricted_d0p4_chen_stress_repression_biased_t002	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	2	38	Convergent	fast_convergence	59.0	False	False	False	0.053000000000000005	False	0.9954772374250412	0.5819035290415526	0.8786690166428905	0.18126562931842327	0.05000000074505806
tf_restricted_d0p4_chen_stress_repression_biased_t003	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	3	38	Convergent	clipping_dominated,fast_convergence	21.6	False	False	False	0.44922000000000006	True	1.061398504294314	0.8347285315035332	0.944727036901585	0.19912462935787945	0.44999998807907104
tf_restricted_d0p4_chen_stress_repression_biased_t004	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	4	38	Convergent	clipping_dominated,fast_convergence	27.6	False	False	False	0.20004999999999998	True	0.9668944431800969	0.5189011722232223	0.6875420936971878	0.1571838342136249	0.20000000298023224
tf_restricted_d0p4_chen_stress_repression_biased_t005	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	5	38	Convergent	fast_convergence	25.8	False	False	False	0.05094	False	0.9585839674802049	0.5983763671595296	0.6485292928824954	0.20709665749325623	0.05000000074505806
tf_restricted_d0p4_chen_stress_repression_biased_t006	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	6	38	Convergent	clipping_dominated,fast_convergence	49.8	False	False	False	0.34918	True	1.0870952356919976	0.843120739255231	0.9021266079207418	0.2557984586355779	0.3499999940395355
tf_restricted_d0p4_chen_stress_repression_biased_t007	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	7	38	Convergent	clipping_dominated,fast_convergence	26.4	False	False	False	0.19946000000000003	True	0.9981192244574691	0.5886283746065375	1.0922864420570753	0.1851707801558482	0.20000000298023224
tf_restricted_d0p4_chen_stress_repression_biased_t008	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	8	38	Convergent	clipping_dominated,fast_convergence	22.0	False	False	False	0.10008000000000002	True	1.0022274792745565	0.31421321386486323	0.9684800071422105	0.1676079019926251	0.10000000149011612
tf_restricted_d0p4_chen_stress_repression_biased_t009	full	tf_restricted	0.4	0.6	0.1	chen_stress	repression_biased	9	38	Convergent	clipping_dominated,fast_convergence	26.6	False	False	False	0.14984000000000003	True	0.9962578948110355	0.5688887709142292	0.6	0.19595287032333716	0.15000000596046448
tf_restricted_d0p4_stress_balanced_t000	full	tf_restricted	0.4	0.6	0.1	stress	balanced	0	38	Convergent	clipping_dominated,fast_convergence	28.2	False	False	False	0.10015	True	0.9917561533139091	0.5170182662068605	0.7716513532618433	0.2614702419168344	0.10000000149011612
tf_restricted_d0p4_stress_balanced_t001	full	tf_restricted	0.4	0.6	0.1	stress	balanced	1	38	Convergent	clipping_dominated,fast_convergence	21.0	False	False	False	0.10013999999999998	True	0.9954316824090023	0.40971003754200597	0.6643812540624822	0.235369190097689	0.10000000149011612
tf_restricted_d0p4_stress_balanced_t002	full	tf_restricted	0.4	0.6	0.1	stress	balanced	2	38	Convergent	clipping_dominated,fast_convergence	40.0	False	False	False	0.24928999999999996	True	0.9943443330281447	0.7164558732303615	0.8257163417985673	0.2773025441040195	0.25
tf_restricted_d0p4_stress_balanced_t003	full	tf_restricted	0.4	0.6	0.1	stress	balanced	3	38	Convergent	fast_convergence	23.0	False	False	False	0.050030000000000005	False	1.0230841698070952	0.5480235233553805	0.6839214975398525	0.25149223234742424	0.05000000074505806
tf_restricted_d0p4_stress_balanced_t004	full	tf_restricted	0.4	0.6	0.1	stress	balanced	4	38	Convergent	clipping_dominated,fast_convergence	32.2	False	False	False	0.14987	True	0.9736514932411318	0.715144929147804	0.820395004077747	0.3120559593774077	0.15000000596046448
tf_restricted_d0p4_stress_balanced_t005	full	tf_restricted	0.4	0.6	0.1	stress	balanced	5	38	Convergent	clipping_dominated,fast_convergence	26.2	False	False	False	0.15011000000000002	True	0.9894956206722415	0.7922722920330714	0.6	0.3051676897548655	0.15000000596046448
tf_restricted_d0p4_stress_balanced_t006	full	tf_restricted	0.4	0.6	0.1	stress	balanced	6	38	Convergent	clipping_dominated,fast_convergence	23.0	False	False	False	0.15009999999999998	True	0.9992709023328917	0.5743276232371449	0.7372682758666057	0.23364117235076037	0.15000000596046448
tf_restricted_d0p4_stress_balanced_t007	full	tf_restricted	0.4	0.6	0.1	stress	balanced	7	38	Convergent	clipping_dominated,fast_convergence	31.2	False	False	False	0.14975	True	1.0093517050614067	0.6757739873275009	0.9256962978598354	0.2816093953110432	0.15000000596046448
tf_restricted_d0p4_stress_balanced_t008	full	tf_restricted	0.4	0.6	0.1	stress	balanced	8	38	Convergent	fast_convergence	26.4	False	False	False	0.09988999999999999	False	0.9614723855475777	0.5439419695309405	0.7083836392910206	0.28986489788608805	0.10000000149011612
tf_restricted_d0p4_stress_balanced_t009	full	tf_restricted	0.4	0.6	0.1	stress	balanced	9	38	Convergent	clipping_dominated,fast_convergence	98.0	False	False	False	0.29854	True	2.701199412687848	2.701199412687848	0.9067093741587277	0.6283409451026704	0.30000001192092896
tf_restricted_d0p4_stress_repression_biased_t000	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	0	38	Convergent	clipping_dominated,fast_convergence	26.8	False	False	False	0.09979	True	0.99162730187534	0.5430214871973229	0.7265361909808858	0.19631188235913233	0.10000000149011612
tf_restricted_d0p4_stress_repression_biased_t001	full	tf_restricted	0.4	0.6	0.1	stress	repression_biased	1	38	Convergent	clipping_dominated,fast_convergence	27.6	False	False	False	0.29958	True	0.998860973433326	0.5179363824868409	0.8546262106337692	0.20255854828027475	0.30000001192092896
