world_seed	cell_seed	time	gene_id	X	P
1009	1049	0	0	0.52183824	0.52183824
1009	1049	0	1	0.65718292	0.65718292
1009	1049	0	2	0.46691293	0.46691293
1009	1049	0	3	0.45766567	0.45766567
1009	1049	0	4	0.29416676	0.29416676
1009	1049	0	5	0.54662178	0.54662178
1009	1049	0	6	0.30011138	0.30011138
1009	1049	0	7	0.74698725	0.74698725
1009	1049	0	8	0.32161759	0.32161759
1009	1049	0	9	0.72607173	0.72607173
1009	1049	0	10	0.89098720	0.89098720
1009	1049	0	11	0.95788808	0.95788808
1009	1049	0	12	0.63101405	0.63101405
1009	1049	0	13	0.25662135	0.25662135
1009	1049	0	14	0.91976480	0.91976480
1009	1049	0	15	0.58782177	0.58782177
1009	1049	0	16	0.61330228	0.61330228
1009	1049	0	17	0.60566468	0.60566468
1009	1049	0	18	0.84146647	0.84146647
1009	1049	0	19	0.83313768	0.83313768
1009	1049	1	0	0.39175916	0.89854667
1009	1049	1	1	0.42008027	1.20144531
1009	1049	1	2	0.79879119	0.89102255
1009	1049	1	3	0.46364985	0.85882713
1009	1049	1	4	0.70141882	0.50865231
1009	1049	1	5	1.00605726	1.01482816
1009	1049	1	6	0.51152970	0.56504129
1009	1049	1	7	0.57469757	1.37620575
1009	1049	1	8	0.21340768	0.61091557
1009	1049	1	9	0.46245122	1.24508326
1009	1049	1	10	1.06459668	1.52036515
1009	1049	1	11	0.67963896	1.77276368
1009	1049	1	12	0.84423528	1.18717301
1009	1049	1	13	0.16857824	0.46963531
1009	1049	1	14	0.78875463	1.76190522
1009	1049	1	15	1.07808309	1.01437557
1009	1049	1	16	0.42203356	1.12635618
1009	1049	1	17	0.71043909	1.05950673
1009	1049	1	18	1.09442544	1.44592481
1009	1049	1	19	0.56937252	1.62044673
1009	1049	2	0	0.33728722	1.04040865
1009	1049	2	1	0.27701088	1.41508711
1009	1049	2	2	1.01450392	1.60813103
1009	1049	2	3	0.45944757	1.21644467
1009	1049	2	4	1.03692464	1.07229201
1009	1049	2	5	1.24912094	1.87530367
1009	1049	2	6	0.65784442	1.01033229
1009	1049	2	7	0.45884551	1.73393302
1009	1049	2	8	0.20951165	0.76293187
1009	1049	2	9	0.33462915	1.35246324
1009	1049	2	10	1.12765895	2.13855632
1009	1049	2	11	0.49010726	2.18772941
1009	1049	2	12	0.96423963	1.89057792
1009	1049	2	13	0.16496253	0.55840893
1009	1049	2	14	0.69532520	2.40196226
1009	1049	2	15	1.31705754	1.81416634
1009	1049	2	16	0.39059859	1.36427924
1009	1049	2	17	0.78880909	1.50435812
1009	1049	2	18	1.16170724	2.13308991
1009	1049	2	19	0.43371434	2.10068288
1009	1049	3	0	0.37787154	1.08834508
1009	1049	3	1	0.18987388	1.44895050
1009	1049	3	2	1.16175605	2.47521275
1009	1049	3	3	0.43684708	1.52570783
1009	1049	3	4	1.30304970	1.81876394
1009	1049	3	5	1.38305880	2.85540368
1009	1049	3	6	0.75506560	1.54973742
1009	1049	3	7	0.39066424	1.91940955
1009	1049	3	8	0.26280712	0.89577590
1009	1049	3	9	0.27334440	1.30139867
1009	1049	3	10	1.14725133	2.63829814
1009	1049	3	11	0.36553359	2.35120915
1009	1049	3	12	1.02325766	2.63054461
1009	1049	3	13	0.26612788	0.62848163
1009	1049	3	14	0.62426619	2.89457168
1009	1049	3	15	1.43518142	2.63351023
1009	1049	3	16	0.40167060	1.53187720
1009	1049	3	17	0.84920754	1.91606811
1009	1049	3	18	1.16844440	2.69398933
1009	1049	3	19	0.36123418	2.41884438
1009	1049	4	0	0.48431895	1.16353411
1009	1049	4	1	0.13594447	1.38985832
1009	1049	4	2	1.27234173	3.41005862
1009	1049	4	3	0.39423153	1.77418832
1009	1049	4	4	1.50852342	2.62916340
1009	1049	4	5	1.46244385	3.82884171
1009	1049	4	6	0.81623444	2.12313032
1009	1049	4	7	0.35975389	2.00746288
1009	1049	4	8	0.33587081	1.06856580
1009	1049	4	9	0.23855425	1.20361187
1009	1049	4	10	1.15267183	3.01089949
1009	1049	4	11	0.28743510	2.36570773
1009	1049	4	12	1.04380402	3.34174955
1009	1049	4	13	0.43403917	0.78781231
1009	1049	4	14	0.56694178	3.27454786
1009	1049	4	15	1.49712846	3.34619230
1009	1049	4	16	0.41772847	1.68315216
1009	1049	4	17	0.89713177	2.28497277
1009	1049	4	18	1.16034278	3.10364253
1009	1049	4	19	0.31940640	2.64702451
1009	1049	5	0	0.61288200	1.32425952
1009	1049	5	1	0.10385127	1.28699024
1009	1049	5	2	1.36329935	4.36979004
1009	1049	5	3	0.33954242	1.94937544
1009	1049	5	4	1.66552261	3.42552295
1009	1049	5	5	1.50004334	4.74202064
1009	1049	5	6	0.85221377	2.69047432
1009	1049	5	7	0.35485234	2.05072353
1009	1049	5	8	0.40668133	1.29705560
1009	1049	5	9	0.21212780	1.09892163
1009	1049	5	10	1.14745660	3.27951915
1009	1049	5	11	0.24116173	2.29994319
1009	1049	5	12	1.04226435	3.98913298
1009	1049	5	13	0.61070643	1.08797939
1009	1049	5	14	0.52295879	3.56513119
1009	1049	5	15	1.52011903	3.92529822
1009	1049	5	16	0.44160379	1.82575807
1009	1049	5	17	0.93412948	2.60932791
1009	1049	5	18	1.13556418	3.38981087
1009	1049	5	19	0.30107243	2.82082529
1009	1049	6	0	0.73678154	1.56884821
1009	1049	6	1	0.08824891	1.16970428
1009	1049	6	2	1.44299894	5.33249761
1009	1049	6	3	0.28296097	2.04824452
1009	1049	6	4	1.78713665	4.16317104
1009	1049	6	5	1.49247206	5.56179934
1009	1049	6	6	0.87202598	3.22728901
1009	1049	6	7	0.36489953	2.08226222
1009	1049	6	8	0.46486949	1.57339480
1009	1049	6	9	0.18741260	0.99766037
1009	1049	6	10	1.12648509	3.46405219
1009	1049	6	11	0.21512021	2.19772390
1009	1049	6	12	1.03071062	4.55817981
1009	1049	6	13	0.76357509	1.51380667
1009	1049	6	14	0.49574017	3.78720750
1009	1049	6	15	1.50289909	4.36851792
1009	1049	6	16	0.48410397	1.96892942
1009	1049	6	17	0.95966297	2.88937431
1009	1049	6	18	1.08037676	3.57059821
1009	1049	6	19	0.30869233	2.96673180
1009	1049	7	0	0.84498005	1.86931324
1009	1049	7	1	0.08623232	1.05696863
1009	1049	7	2	1.51495256	6.28665048
1009	1049	7	3	0.23137072	2.07832561
1009	1049	7	4	1.88521822	4.82262578
1009	1049	7	5	1.43871697	6.25640575
