world_seed	cell_seed	time	gene_id	X	P
1016	1069	0	0	0.36436686	0.36436686
1016	1069	0	1	0.88167278	0.88167278
1016	1069	0	2	0.61605681	0.61605681
1016	1069	0	3	0.90404929	0.90404929
1016	1069	0	4	0.89793633	0.89793633
1016	1069	0	5	0.28673268	0.28673268
1016	1069	0	6	0.36691392	0.36691392
1016	1069	0	7	0.09705241	0.09705241
1016	1069	0	8	0.33822742	0.33822742
1016	1069	0	9	0.82066455	0.82066455
1016	1069	0	10	0.79261977	0.79261977
1016	1069	0	11	0.58174676	0.58174676
1016	1069	0	12	0.94628694	0.94628694
1016	1069	0	13	0.22302587	0.22302587
1016	1069	0	14	0.76138387	0.76138387
1016	1069	0	15	0.87984193	0.87984193
1016	1069	0	16	0.12794033	0.12794033
1016	1069	0	17	0.14855070	0.14855070
1016	1069	0	18	0.85556121	0.85556121
1016	1069	0	19	0.55751274	0.55751274
1016	1069	1	0	0.30604657	0.63453053
1016	1069	1	1	0.50249211	1.60387927
1016	1069	1	2	0.80917704	1.16369845
1016	1069	1	3	1.07230578	1.64377889
1016	1069	1	4	0.99464341	1.65604284
1016	1069	1	5	0.78898082	0.51559601
1016	1069	1	6	0.87630515	0.64088927
1016	1069	1	7	0.18208287	0.17383758
1016	1069	1	8	0.19394513	0.62751924
1016	1069	1	9	0.71667329	1.44522130
1016	1069	1	10	0.82932713	1.42086440
1016	1069	1	11	0.37108928	1.03808019
1016	1069	1	12	0.98852116	1.80703493
1016	1069	1	13	0.17715902	0.40406288
1016	1069	1	14	0.67439571	1.39869299
1016	1069	1	15	1.31767909	1.59133499
1016	1069	1	16	0.08053699	0.24030353
1016	1069	1	17	0.32802646	0.27864419
1016	1069	1	18	1.29121229	1.55274192
1016	1069	1	19	0.47193014	1.06533248
1016	1069	2	0	0.35180216	0.77652598
1016	1069	2	1	0.29426424	1.81628112
1016	1069	2	2	0.91399497	1.84364288
1016	1069	2	3	1.15329221	2.41731199
1016	1069	2	4	1.03826046	2.39280138
1016	1069	2	5	1.05712741	1.20051750
1016	1069	2	6	1.25948997	1.35485843
1016	1069	2	7	0.39776579	0.31961833
1016	1069	2	8	0.13873064	0.73067330
1016	1069	2	9	0.70578740	1.81654136
1016	1069	2	10	0.84146479	1.95552972
1016	1069	2	11	0.35013746	1.18537949
1016	1069	2	12	0.95906620	2.63221044
1016	1069	2	13	0.16363204	0.50514939
1016	1069	2	14	0.69854972	1.84515838
1016	1069	2	15	1.56333983	2.60452820
1016	1069	2	16	0.08447175	0.29158283
1016	1069	2	17	0.45631503	0.57204952
1016	1069	2	18	1.52373574	2.55651244
1016	1069	2	19	0.40808131	1.44230591
1016	1069	3	0	0.49185192	0.92756559
1016	1069	3	1	0.18103010	1.78203841
