world_seed	cell_seed	time	gene_id	X	P
1015	1066	0	0	0.17229080	0.17229080
1015	1066	0	1	0.51032023	0.51032023
1015	1066	0	2	0.90690012	0.90690012
1015	1066	0	3	0.66674196	0.66674196
1015	1066	0	4	0.63901798	0.63901798
1015	1066	0	5	0.01457517	0.01457517
1015	1066	0	6	0.88671497	0.88671497
1015	1066	0	7	0.56314604	0.56314604
1015	1066	0	8	0.36306685	0.36306685
1015	1066	0	9	0.93730583	0.93730583
1015	1066	0	10	0.72447055	0.72447055
1015	1066	0	11	0.89896033	0.89896033
1015	1066	0	12	0.50654960	0.50654960
1015	1066	0	13	0.01296918	0.01296918
1015	1066	0	14	0.86303228	0.86303228
1015	1066	0	15	0.17380596	0.17380596
1015	1066	0	16	0.39655627	0.39655627
1015	1066	0	17	0.85806060	0.85806060
1015	1066	0	18	0.29854639	0.29854639
1015	1066	0	19	0.14461726	0.14461726
1015	1066	1	0	0.12349489	0.32814110
1015	1066	1	1	0.26259076	0.97687679
1015	1066	1	2	1.45225411	1.67088343
1015	1066	1	3	1.18034739	1.16264341
1015	1066	1	4	0.85241256	1.20187086
1015	1066	1	5	0.49451835	0.02647970
1015	1066	1	6	1.19945120	1.51993640
1015	1066	1	7	0.47129064	1.00633484
1015	1066	1	8	0.33015105	0.68145739
1015	1066	1	9	0.70667378	1.77091555
1015	1066	1	10	0.70642311	1.28289534
1015	1066	1	11	0.77692316	1.60626693
1015	1066	1	12	1.14775430	0.89580566
1015	1066	1	13	0.03378917	0.02381429
1015	1066	1	14	0.77683666	1.62953973
1015	1066	1	15	0.79209087	0.33011447
1015	1066	1	16	0.31923135	0.69700737
1015	1066	1	17	0.99777512	1.50688355
1015	1066	1	18	0.88695013	0.55948356
1015	1066	1	19	0.12635275	0.25412657
1015	1066	2	0	0.13962375	0.42032381
1015	1066	2	1	0.14162200	1.15569324
1015	1066	2	2	1.82085843	2.85982593
1015	1066	2	3	1.48808829	2.04508455
1015	1066	2	4	0.87286205	1.91103140
1015	1066	2	5	0.89113495	0.51614610
1015	1066	2	6	1.46596118	2.28486910
1015	1066	2	7	0.42697224	1.26326343
1015	1066	2	8	0.33308785	0.92775334
