world_seed	cell_seed	time	gene_id	X	P
1016	1070	0	0	0.76484199	0.76484199
1016	1070	0	1	0.83962880	0.83962880
1016	1070	0	2	0.10173904	0.10173904
1016	1070	0	3	0.97152547	0.97152547
1016	1070	0	4	0.51586572	0.51586572
1016	1070	0	5	0.39617446	0.39617446
1016	1070	0	6	0.76548160	0.76548160
1016	1070	0	7	0.89009399	0.89009399
1016	1070	0	8	0.69870012	0.69870012
1016	1070	0	9	0.19849194	0.19849194
1016	1070	0	10	0.54093804	0.54093804
1016	1070	0	11	0.79704896	0.79704896
1016	1070	0	12	0.87666931	0.87666931
1016	1070	0	13	0.16294320	0.16294320
1016	1070	0	14	0.00299434	0.00299434
1016	1070	0	15	0.88240073	0.88240073
1016	1070	0	16	0.48759592	0.48759592
1016	1070	0	17	0.81032535	0.81032535
1016	1070	0	18	0.17796598	0.17796598
1016	1070	0	19	0.54676555	0.54676555
1016	1070	1	0	0.54747553	1.33194220
1016	1070	1	1	0.48941483	1.52739570
1016	1070	1	2	0.37064636	0.19217962
1016	1070	1	3	1.13901975	1.76646680
1016	1070	1	4	0.67408575	0.95139900
1016	1070	1	5	0.82713564	0.71239166
1016	1070	1	6	1.20522683	1.33706823
1016	1070	1	7	0.67112983	1.59431157
1016	1070	1	8	0.39057582	1.29631053
1016	1070	1	9	0.20520818	0.34955181
1016	1070	1	10	0.63569135	0.96969523
1016	1070	1	11	0.49640618	1.42226961
1016	1070	1	12	0.94947000	1.67409272
1016	1070	1	13	0.12329014	0.29520924
1016	1070	1	14	0.20585080	0.00550072
1016	1070	1	15	1.26917098	1.59596299
1016	1070	1	16	0.30912399	0.91582554
1016	1070	1	17	0.80815397	1.51996897
1016	1070	1	18	0.71955802	0.32298711
1016	1070	1	19	0.47607713	1.04479602
1016	1070	2	0	0.39575850	1.53505822
1016	1070	2	1	0.31670816	1.74055368
1016	1070	2	2	0.54392996	0.54148379
1016	1070	2	3	1.25893439	2.58441415
1016	1070	2	4	0.76498354	1.47732952
1016	1070	2	5	1.01549976	1.39575001
1016	1070	2	6	1.52505992	2.20361832
1016	1070	2	7	0.71411416	1.93250475
1016	1070	2	8	0.24974367	1.49933285
1016	1070	2	9	0.28063415	0.47123033
1016	1070	2	10	0.65748241	1.40428917
1016	1070	2	11	0.43593893	1.61206202
1016	1070	2	12	0.92933176	2.47223428
1016	1070	2	13	0.09396745	0.36292063
1016	1070	2	14	0.56399667	0.21045512
1016	1070	2	15	1.40834230	2.55976257
1016	1070	2	16	0.30202577	1.11344495
1016	1070	2	17	0.79269096	2.13926903
1016	1070	2	18	0.92289466	0.98275413
1016	1070	2	19	0.44721524	1.42774692
1016	1070	3	0	0.31875616	1.53394372
1016	1070	3	1	0.23023587	1.74245156
1016	1070	3	2	0.67467529	1.02528016
1016	1070	3	3	1.33325840	3.37360631
1016	1070	3	4	0.79693929	2.01225806
1016	1070	3	5	1.09834927	2.12955479
1016	1070	3	6	1.72999457	3.17050606
1016	1070	3	7	0.86652247	2.24305810
1016	1070	3	8	0.20808610	1.53214924
1016	1070	3	9	0.36388465	0.63925825
1016	1070	3	10	0.65603334	1.77054717
1016	1070	3	11	0.51316364	1.70047161
1016	1070	3	12	0.84928962	3.17809016
1016	1070	3	13	0.07773875	0.38856137
1016	1070	3	14	0.90587218	0.74015613
1016	1070	3	15	1.45531319	3.47832015
1016	1070	3	16	0.32772549	1.27990537
1016	1070	3	17	0.77518301	2.66615897
1016	1070	3	18	1.01060148	1.72372249
1016	1070	3	19	0.43605661	1.74770222
1016	1070	4	0	0.33740256	1.45611502
1016	1070	4	1	0.18120860	1.65753389
1016	1070	4	2	0.78680603	1.58609465
1016	1070	4	3	1.35400830	4.09367918
1016	1070	4	4	0.78813837	2.49584138
1016	1070	4	5	1.14504611	2.79811013
1016	1070	4	6	1.83871364	4.09741771
1016	1070	4	7	1.03312980	2.64116759
1016	1070	4	8	0.22071267	1.51856010
1016	1070	4	9	0.43199066	0.85038436
1016	1070	4	10	0.65512948	2.05940077
1016	1070	4	11	0.64384776	1.84704652
1016	1070	4	12	0.74413146	3.74009856
1016	1070	4	13	0.08218790	0.39314606
1016	1070	4	14	1.18218632	1.52541283
1016	1070	4	15	1.48518785	4.26809192
1016	1070	4	16	0.34067661	1.45179844
1016	1070	4	17	0.76236245	3.11007566
1016	1070	4	18	1.07119220	2.41523047
1016	1070	4	19	0.42661847	2.02798017
1016	1070	5	0	0.44359801	1.41705451
1016	1070	5	1	0.14901085	1.53894782
1016	1070	5	2	0.89022522	2.19675955
1016	1070	5	3	1.31790794	4.70362176
1016	1070	5	4	0.75560594	2.89531846
1016	1070	5	5	1.18026352	3.37843222
1016	1070	5	6	1.87613094	4.89826354
1016	1070	5	7	1.17644062	3.12274806
1016	1070	5	8	0.25796757	1.51956363
1016	1070	5	9	0.47901374	1.07916532
1016	1070	5	10	0.66076314	2.28744744
1016	1070	5	11	0.77784921	2.09270683
1016	1070	5	12	0.63958968	4.14614643
1016	1070	5	13	0.11482532	0.40131675
1016	1070	5	14	1.38682643	2.45901862
1016	1070	5	15	1.51971743	4.93662349
1016	1070	5	16	0.33624135	1.61571411
1016	1070	5	17	0.75536263	3.48601579
1016	1070	5	18	1.13212713	3.03931802
1016	1070	5	19	0.41360546	2.27383786
1016	1070	6	0	0.60246829	1.49428813
1016	1070	6	1	0.12859855	1.40961242
1016	1070	6	2	0.98916658	2.84302725
1016	1070	6	3	1.23376760	5.16660101
1016	1070	6	4	0.71180734	3.20005513
1016	1070	6	5	1.20449418	3.87684915
1016	1070	6	6	1.86675117	5.53367399
1016	1070	6	7	1.28754946	3.64707193
1016	1070	6	8	0.30151078	1.55767687
1016	1070	6	9	0.50520673	1.30029936
1016	1070	6	10	0.66777738	2.47383498
1016	1070	6	11	0.89244231	2.41940899
1016	1070	6	12	0.54981757	4.41094812
1016	1070	6	13	0.17901244	0.44058656
1016	1070	6	14	1.54238721	3.44512457
1016	1070	6	15	1.54938597	5.51176788
1016	1070	6	16	0.32834000	1.75523729
1016	1070	6	17	0.75140870	3.80824609
1016	1070	6	18	1.18404865	3.60881013
1016	1070	6	19	0.40016791	2.48476841
1016	1070	7	0	0.77853976	1.71042409
1016	1070	7	1	0.12138334	1.28325734
1016	1070	7	2	1.08533548	3.51646611
1016	1070	7	3	1.11832467	5.46128898
1016	1070	7	4	0.66498770	3.41353852
1016	1070	7	5	1.20929827	4.29890457
1016	1070	7	6	1.83124493	5.99875646
1016	1070	7	7	1.36853402	4.17301123
1016	1070	7	8	0.34113145	1.63381900
1016	1070	7	9	0.51307936	1.49478371
1016	1070	7	10	0.66635740	2.62858333
1016	1070	7	11	0.98068693	2.79027360
1016	1070	7	12	0.48025345	4.56204113
1016	1070	7	13	0.27271516	0.53665021
1016	1070	7	14	1.68766087	4.42609596
1016	1070	7	15	1.55255166	6.00653274
1016	1070	7	16	0.33539874	1.86987174
