time	gene_0	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7	gene_8	gene_9	gene_10	gene_11	gene_12	gene_13	gene_14	gene_15	gene_16	gene_17	gene_18	gene_19	gene_20	gene_21	gene_22	gene_23	gene_24	gene_25	gene_26	gene_27	gene_28	gene_29	gene_30	gene_31	gene_32	gene_33	gene_34	gene_35	gene_36	gene_37	gene_38	gene_39	gene_40	gene_41	gene_42	gene_43	gene_44	gene_45	gene_46	gene_47	gene_48	gene_49
0	0.6097456283618697	0.2904498128600407	0.8051569608539987	0.9506038954497447	0.3045648273363972	0.2073000139428457	0.9454193708421895	0.8383118353386757	0.7214007623266768	0.20454977937571972	0.17007582410261413	0.6481913460485584	0.24627033078721683	0.01296696161456301	0.14301996769698988	0.024106272997626466	0.14134196609218896	0.9173691588244741	0.9881203058751138	0.1643336748454175	0.924426834391468	0.514270379193356	0.10312316486193174	0.15568551927862317	0.76951390441168	0.7828518686745266	0.44467327092260023	0.13024150078108754	0.6027082348050662	0.28086249056822243	0.4523227336003258	0.9443562768879356	0.5709646432145242	0.8666864037944539	0.926740801123744	0.7396048003696765	0.4535910460955821	0.17398394545418883	0.4280894772842593	0.509289249376696	0.20058475751966576	0.9311318845711877	0.07914030609023526	0.9298091995206442	0.5635635414491909	0.04734879900668065	0.5163681043039848	0.8150003249786675	0.4495659785868604	0.3222804641456204
1	0.024135001212139216	0.008730052752085521	0.031064740690170494	0.03723800834291268	0.01270652786795731	0.00803449181848682	0.03734133085971374	0.03297448928527855	0.03131004426716126	0.008235865831191739	0.006521806480080946	0.025079632370656392	0.00954072561582149	0.0005152813748225927	0.005624885106167716	0.0010001088940720943	0.005944015909894015	0.03687043625351918	0.039674975133358506	0.006455493887964932	0.03501652268734364	0.02225677802900742	0.004301862153276141	0.0059402555822995855	0.030074071826635594	0.030806831851762702	0.01834374310159524	0.0054020810403279445	0.02505866063226718	0.0115225725995676	0.018013631909454313	0.038526724563631994	0.023700242643031888	0.036338509078340624	0.03790945171587419	0.029308119444826346	0.01719457035998837	0.006815660834868602	0.01623259135387247	0.020176338279280576	0.007745118542453182	0.039071172986375684	0.0030776637639532306	0.037469413569455316	0.02393777836235234	0.0018824322081114097	0.020686101676216317	0.03242645881408096	0.019209422437900484	0.012557303998393615
2	0.02747493922995862	0.01761071631072133	0.02145350914564537	0.02336410495142612	0.038473069700972175	0.00346593619479373	0.019681566727713408	0.03482871553756637	0.04763771868726594	0.03543042661268495	0.013369299154834688	0.028387361241893977	0.0202701959060646	0.0016254434630181194	0.003711770112304643	0.01725471232269162	0.03432885680008635	0.02500192011886534	0.02495616761528454	0.00385125930498481	0.017837320416416592	0.04132012869751177	0.005534343731643208	0.00507427864949962	0.013953144355837856	0.0133827512315809	0.010722417859242729	0.00276452843751094	0.020091310111081628	0.0198778872181955	0.009974546474111296	0.016954517477598068	0.043475959292236535	0.028300402370174022	0.04369094042635453	0.017879962479875326	0.01011430691045615	0.005505258018013061	0.02255334812782242	0.00887398400096957	0.005340686984267343	0.036401942461026356	0.01712900038529172	0.02912039798023514	0.01585037958154497	0.00743856693433295	0.01471468361387046	0.05011121262154617	0.015202235501844073	0.008631868511132578
3	0.028562185437011625	0.024659479842546593	0.01586817468764801	0.015923128779562052	0.0543631460788047	0.0015705202904824594	0.01108034723714597	0.035666904781986544	0.05717892220559278	0.04792255117073291	0.014605345263215138	0.02979347721234211	0.022975493877256413	0.0018672420830149479	0.002741419563812579	0.024370277323289582	0.044562006669093275	0.019005311450196776	0.01838168513525248	0.002599526572233142	0.010005722657649888	0.05055111402232895	0.006053296502732605	0.004256072375564355	0.007048578462788088	0.006289385468284129	0.006916021113527661	0.0015980598756082534	0.017384293489236802	0.024008950461437948	0.006027814408496978	0.008217568996805591	0.05245935676124104	0.024680441365149207	0.047609971632042114	0.011901794016092572	0.006629076195387214	0.004420101786101035	0.02477580947334462	0.004200537903836866	0.003710671552540316	0.03369806829073823	0.0257537210998614	0.024309476170417343	0.012540081411255852	0.00971678908761948	0.011661050784475635	0.05990162731817242	0.01361170295526347	0.006365698700779935
4	0.030988189037728153	0.029138309419881634	0.012421885147783633	0.013328672324355703	0.06404070109618056	0.0007518741978390598	0.007862336647715903	0.032013748985308614	0.06026768447134686	0.05413224805714968	0.012226269216524678	0.03187850198297785	0.022885401467843194	0.0011285889827625988	0.00505788157050036	0.026892654591310336	0.04796526324656907	0.016931124141550125	0.01710077217051184	0.0015936688477103142	0.006713467186523064	0.05364109330832365	0.00921288625409591	0.0026572520474458703	0.0035433786369675254	0.0029922779209519447	0.0074135620062271545	0.0009472463131659969	0.014858940706209918	0.02443931452423996	0.004227855069023069	0.004304895896435265	0.06731989968786321	0.020945271982057447	0.04039223999210684	0.0084337232847456	0.004034722490101758	0.004144463964993672	0.025758856522489767	0.002064527907650186	0.003752222361239135	0.03452673701304744	0.03142715176733919	0.024842671632503602	0.009914950979503612	0.009226594593525417	0.006918935249075716	0.06530533639667659	0.012287098391186071	0.0051466503107352075
5	0.03229934228135054	0.030705642511348188	0.010580939506060736	0.013373967739151933	0.07110236042703506	0.0004032205716318931	0.007066969612743036	0.026442993235092246	0.06040998488850995	0.057367817204685104	0.00935628853951561	0.034304254882192214	0.022258123078526128	0.0006226684426192735	0.007977015565162662	0.02769149587939155	0.048583453361317044	0.015654334796684623	0.016506347111841884	0.0009591282711597722	0.005110258970074309	0.05463890776560557	0.012382460318406213	0.0015727549619456837	0.001836953501507959	0.0014766845102044276	0.009267096132553105	0.0005856904372032288	0.012698568751375703	0.022907356724822546	0.003393255413781043	0.0024505840324872594	0.08133313096048238	0.017305310612416008	0.032848060347806934	0.006422113069429591	0.0023721285086211524	0.004018296081453088	0.02681694853643681	0.0010557537860002744	0.004704975963202998	0.035144192206733336	0.035736364279351326	0.025754837182662867	0.007503039541894315	0.0075812496181984325	0.003922417673487552	0.06942280809691764	0.011234779993804627	0.004836674115114265
6	0.03299932112729087	0.030320196417527284	0.009700083367462455	0.014794171853700362	0.07655020035880708	0.0002615616727168687	0.007005002505570524	0.021630967917530986	0.059499145917879616	0.05914109324917147	0.006891328062514558	0.03667610155474679	0.021585173922109825	0.0003447010159109641	0.01047705743198118	0.027670946432307313	0.047773847689077636	0.014386244905679567	0.016100284883605417	0.0005838660732595993	0.0042491679963001594	0.054914384018795434	0.015257850802909074	0.000925817997115355	0.000978960765952905	0.0007484780385752706	0.011157044221907034	0.00037259742349402545	0.010907725373229026	0.020275569165160833	0.0029180031683251734	0.001510609014185211	0.09368420603248098	0.014279765805859443	0.0269724808318013	0.005195129827828077	0.0014291888313987236	0.003878433697459423	0.027782040729507185	0.0005543434316703424	0.005784858073606014	0.03444124978757801	0.039281273888596875	0.026490646108872657	0.005460226616482914	0.005772938667079986	0.0022301382901190564	0.07277225617077632	0.010277959273084027	0.005105359590998735
7	0.03345089761368055	0.028986224171157714	0.009412767881720057	0.016729780072518404	0.08075346957127263	0.00020152043327744402	0.007042737676956742	0.018247057206143565	0.05888529953976786	0.06002701495341759	0.005127581151011652	0.03882123136072532	0.02095786637933354	0.00019822503655190333	0.012483008090929549	0.027236515934109872	0.04615040231592705	0.013074599704877222	0.015742463494252415	0.00036167400355676364	0.0037746986121053525	0.054828858515003916	0.01797635888233832	0.0005498627847350015	0.0005340462587335617	0.0003856141222141399	0.012552509441042695	0.00024104473696738647	0.009476799126601067	0.01722963620738276	0.002597515127377623	0.00100004861648563	0.1042872150947046	0.012298795578263742	0.022432371225903996	0.004408227678051665	0.0009321241707258954	0.003681251006849216	0.028534535873060242	0.000295784603881725	0.006655340524469326	0.032521140327358394	0.04224282986509899	0.026972713076233428	0.0038768233464650183	0.004248725282344655	0.0012812354148735458	0.07541614135612394	0.009344936659472653	0.00553247989394369
8	0.0337466580422427	0.027399148807740494	0.00949723180021591	0.01873642450241726	0.08390738408553933	0.0001662418771479794	0.006983595017549874	0.016292297038882603	0.05894459800299543	0.060263037469398956	0.0039921822388163	0.04069343651732578	0.02037482638024978	0.00012303975721742768	0.014033673743081239	0.026617868844307033	0.044225475859968354	0.01182641500041599	0.015388341148797054	0.00022965781419693484	0.0035146027886215005	0.0544758531271733	0.020573499664380056	0.00033146709584211024	0.0003008204812975841	0.00020048209882802715	0.01339249442259322	0.00015737665344708676	0.008359047676225214	0.01438351122874588	0.0023618161030078207	0.0007079958978187688	0.11309528197326237	0.011292202056105297	0.018810413006482382	0.0038832051994831403	0.0007073710765130248	0.0034482242524443672	0.029061888167400057	0.00015934478036278035	0.007232495484048757	0.029998495413193795	0.04466200341655256	0.027191678874060966	0.0027465460599546375	0.00309910506689074	0.0007446699070448581	0.07734799151485246	0.008472498669016476	0.005846083895844339
9	0.03389269523641685	0.025898963705879394	0.009809892451067061	0.020612780212439605	0.08625610139199477	0.00013717026089776104	0.006794802361190856	0.015563961394757412	0.05947400425223176	0.06004463453433294	0.0033277370954947136	0.04230961012543571	0.019836431387306327	8.690320446734489e-05	0.015195543509514192	0.025977059230640847	0.042388524748409755	0.01071976517318139	0.015037188095664655	0.000151414374062603	0.0033726724567844256	0.05392851739850962	0.022985330707102854	0.0002048836717410741	0.00018117259337067546	0.00010481095629472544	0.013775664604774276	0.00010331584926314137	0.007505726081215116	0.012022733161188182	0.002186615046025526	0.0005359693706815593	0.12021417976258024	0.01095421499190862	0.015855481182605075	0.0035245056325969343	0.0006512506725833556	0.0032138694083773648	0.029402506252374703	8.644819028747162e-05	0.0075288265523876146	0.02733531162893903	0.04659712666116718	0.027192798880684946	0.0019790436394864956	0.002274497473062144	0.00043960623196516446	0.07865032398261464	0.007715698814380794	0.005961715399661222
