time	gene_0	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7	gene_8	gene_9	gene_10	gene_11	gene_12	gene_13	gene_14	gene_15	gene_16	gene_17	gene_18	gene_19	gene_20	gene_21	gene_22	gene_23	gene_24	gene_25	gene_26	gene_27	gene_28	gene_29	gene_30	gene_31	gene_32	gene_33	gene_34	gene_35	gene_36	gene_37	gene_38	gene_39	gene_40	gene_41	gene_42	gene_43	gene_44	gene_45	gene_46	gene_47	gene_48	gene_49
0	0.8045312575360553	0.46475634101974334	0.315292147724125	0.5529578063019006	0.3616080427556053	0.4471116018010318	0.27822340250822913	0.44682818647066946	0.31318380881573	0.7597327839903697	0.22384000411355984	0.7696634635637698	0.3558232298199828	0.5291239258463427	0.48009904464884673	0.26485658245703375	0.6570552891743454	0.25719885611001947	0.4033947598803468	0.5161462841654916	0.3259283458929891	0.6407847308517504	0.4878686032455281	0.36444647406803654	0.7887523243903267	0.689475809234191	0.7841912078418809	0.4243823029237938	0.43850106079297807	0.27694494504580963	0.2748258147423848	0.4692104262820521	0.4643177382365431	0.7848398187125208	0.7185928070504719	0.6092411953635152	0.2998034624320549	0.20329610518733787	0.5083797655721297	0.1345886757643085	0.6442533507324161	0.7760334526358164	0.06904841697538158	0.7106656784509372	0.7176748940685915	0.47828311880124325	0.488473677600245	0.24395465401817995	0.657635159204875	0.5839953144732158
1	0.790500818292615	0.46001134183765024	0.3293426784957173	0.5639999452505409	0.3659982908642418	0.44794438499538936	0.2945743466106212	0.43470967143423106	0.3171688820457653	0.7662151821967517	0.22140878112673412	0.7827622751271697	0.3457041331044525	0.5459914893441637	0.4794738626096679	0.26959777147649494	0.6601894673924102	0.2643159483742456	0.4163210268846357	0.517010200284258	0.315944121070028	0.6567841434743661	0.4851988892283641	0.3736026990668308	0.7972374322443626	0.698946275295933	0.7860293135768173	0.4541013624312415	0.41062774257343737	0.29278204827622467	0.28089035953965674	0.4718132396739098	0.46525190219554824	0.7928515199961961	0.7183126480790245	0.600658631748823	0.29789174504774796	0.2161846092935484	0.5246091448896463	0.14172993395642466	0.6463728580594507	0.7655935003068636	0.07308256149641021	0.7331567065882889	0.7154126895517489	0.46714709891574885	0.4798494878281402	0.2645720261784383	0.6478229817899838	0.6084506847979791
2	0.7895237757119806	0.4599163632268709	0.32911147254386636	0.5635497039930363	0.36585214492130363	0.44786561812291686	0.29537756036160356	0.4351800116627399	0.31699867528588804	0.7666499685620153	0.22124545615700122	0.7822684039279352	0.3448822106664404	0.5470253598920926	0.4795023193174563	0.27017168707802897	0.660105602459306	0.2640126988688035	0.41578831795805415	0.5170060752653797	0.3152730910913167	0.6578566440018194	0.4861283318687411	0.3739642580194234	0.7971572062629223	0.6991058354043822	0.7861536686414229	0.45588624691463076	0.40958772932658893	0.29218884550247887	0.28026031519174494	0.47171705644173784	0.46531387019338794	0.7925321692152275	0.7183046516879558	0.6000742715386028	0.2979957000021695	0.2170808228960726	0.5239477007698679	0.14141912285645006	0.6463558638089013	0.7647910700741444	0.07336415570415812	0.7322570640925194	0.7154384735210693	0.46639098035769	0.48020213931593597	0.2660094327749723	0.6482299258934321	0.6104414632355943
3	0.7982114587956709	0.46158513749391467	0.32505583737164795	0.5601435000470735	0.3686036686689299	0.442177684978272	0.28871420004985904	0.43603897661574526	0.31494471020917103	0.7625319152049402	0.22471929488128214	0.7820569438663754	0.3495479122987743	0.5398434008797616	0.4800481809906686	0.26763651207065764	0.6644745600278632	0.26061365865648345	0.41155412535467284	0.520531117684572	0.32021157088410707	0.6497465586118816	0.48529585815636506	0.37041224232163567	0.794650948237182	0.6958448550400904	0.785592454644938	0.44324554886936984	0.420216344228088	0.29507844290615504	0.2794707891501344	0.47215932876121364	0.46116000097123766	0.7905442620299677	0.7160200656705958	0.6041147623992482	0.3017534780616902	0.21374600822080575	0.5190869546059389	0.1376579878880659	0.6457178726678212	0.7695623299709036	0.07218313158413105	0.7251282747556839	0.7161075153487935	0.4663936000493351	0.4822884697774138	0.2548669834376526	0.6516726938787387	0.5991700886280688
4	0.8026088966957059	0.46242864486418794	0.3227269769502454	0.5578888160231463	0.37065389523500536	0.43812882797226815	0.2856429496966574	0.43644898990028796	0.3135460684080453	0.7603433700700488	0.22691778780366606	0.7821235988725457	0.3515613942107013	0.5366046676778998	0.48042839856080777	0.26663041718938896	0.6676377296227852	0.25831767507975933	0.4087498626196196	0.5230681901470914	0.3225714820885624	0.6458147932714924	0.4854326151585449	0.36872271987127675	0.7932334836148318	0.6941733556042069	0.7854075265940554	0.4375523956424693	0.4253365363801367	0.29743293990369213	0.27864740100971674	0.4725201678570456	0.45832809039708694	0.7892482705011855	0.7143728305259346	0.6059735892316047	0.30442744439249364	0.21291590925161236	0.5158801437691528	0.13513611255561886	0.6453615958097043	0.7716193464412567	0.07182887005222136	0.7203360373982554	0.7164854896493904	0.4651039488388409	0.48364090188995074	0.2495186298717848	0.6539616074591813	0.5942996098267851
5	0.8045531685477108	0.4627775437616625	0.3213374700736035	0.5561712363957565	0.37245275996224236	0.4347453810340945	0.28476579900250143	0.43659739424756583	0.3124374395806675	0.7593110311594236	0.22845355510137208	0.7823881042373613	0.3518683142447087	0.5358532382167818	0.48073785543488134	0.2666144541396135	0.6703348638421971	0.25651230955142773	0.40660662026367284	0.5252137834136554	0.3233217496789088	0.6444877638917147	0.4863166663308586	0.368173168441979	0.7924331503808064	0.6934563866880771	0.7854763441091182	0.43619208505963025	0.4270440858482843	0.2996851298679101	0.27767760818043447	0.47286575527515584	0.45609313510844723	0.7882847248069573	0.7129792393325609	0.6064763857771271	0.30665380400653464	0.21380754535144506	0.5134471979396641	0.13315896997224458	0.6451641325324865	0.7719802398342537	0.07202922506901416	0.7166382144508567	0.716701501157703	0.4626891528782007	0.48464278707130876	0.24758331390147795	0.6557214405065276	0.5935658245031094
6	0.8055449563034482	0.46294930284376823	0.32040434125826817	0.5548807403363389	0.37382013435262473	0.4321902000958401	0.2845608916402088	0.43669882553306455	0.31160362244016726	0.7587549818119166	0.22952977658559937	0.7825995996156176	0.35171133487862116	0.5358274749250487	0.4809714410424161	0.266840220325165	0.6723708773772553	0.25515816225358856	0.4049989474878958	0.5268373145338349	0.3235464267382292	0.6440344168201251	0.4872355966263654	0.3679893957807916	0.7919141715457201	0.6930889516879086	0.7855904378491876	0.43610115919166303	0.4276428162103801	0.30141031945015784	0.2768337222687365	0.47312958494197804	0.4544439510895876	0.7875607874349181	0.711921888440995	0.6065636681182207	0.3083425548286142	0.2149256079559097	0.5116205662436185	0.13168552494266786	0.6450376384325993	0.7718734912770989	0.07231945632893101	0.7138414166873241	0.7168427305432229	0.46049610252395295	0.48539468325873253	0.246819472572672	0.6570413531629362	0.5939556949280038
7	0.8062122515849309	0.46301912848987703	0.319880600869497	0.5540221526021331	0.37505808910505356	0.43006738767495906	0.28460868511542714	0.4365390998576546	0.3109855416135128	0.7583660593698495	0.23040643378530945	0.7830362510763786	0.35146917015827117	0.536016312883142	0.48115463285038784	0.26706741833750847	0.6741348902187407	0.2541680889008712	0.40391302297541865	0.5282155131123739	0.3236150234888281	0.6438464341927072	0.48788933863584005	0.3679648621500257	0.7916309328108275	0.6929313085355164	0.7857081875716255	0.4363991967361909	0.4277458575768	0.3031934391307139	0.2762787278523178	0.4734035050618715	0.4530709737847633	0.7871156134738794	0.7110278495524802	0.6065342971460755	0.3097229084016135	0.21602551575215218	0.5104175613283237	0.1305986343259295	0.6449692554720469	0.7716653344686664	0.07261329925378314	0.7119492481085418	0.7169203580190125	0.45852279739574536	0.4858501723803326	0.2464211538774198	0.6579489710615828	0.5945489481116667
8	0.8068064612169131	0.46301376955917584	0.3197480077417538	0.5535858073172472	0.3763266824641613	0.4281612908443758	0.28476146202922553	0.436015358637668	0.31054662522212084	0.7580168983250294	0.23120932294974222	0.7838335616190112	0.35127497023347254	0.5362396400137277	0.48130198571193006	0.2672115798187648	0.6758333621550122	0.2534867182202294	0.40332669516528985	0.529497795962783	0.3236660089389661	0.6436931733675854	0.48817347599533956	0.3680266063470854	0.7915667575755914	0.692933618954435	0.7858182884262649	0.43677613986486535	0.42757041263293905	0.30533888845763485	0.27606796210123785	0.4737345661631304	0.45181383823101257	0.7869617883771213	0.7102029284537472	0.6064971825417317	0.3109223831453121	0.21705329212590083	0.509829447412179	0.12982682782116636	0.644954271423092	0.7714846204279573	0.0728885948811762	0.710939790592257	0.7169385368713611	0.4567014651027245	0.4859939827011389	0.24608029885613827	0.658470454109819	0.595022086273486
9	0.8073901886758733	0.4629475900896543	0.31996004646368587	0.5535250174076499	0.37765454866369075	0.4264064380357708	0.2849734960515329	0.4351463628025246	0.31026043495615013	0.7576753684784127	0.23197223426867974	0.7849771184212504	0.35115455324444433	0.5364517300625441	0.48142017135191345	0.2672619070743103	0.677513233454903	0.25306955382073365	0.4031821398543778	0.5307237101925475	0.32373270801113124	0.6435187812149851	0.48810358532468223	0.3681483081317424	0.7916940598651814	0.6930669365862916	0.7859185759937694	0.4371511542214247	0.4271973161111698	0.30787279940692297	0.2761769481908783	0.47412595599344104	0.4506282207998213	0.7870709692688367	0.7094212194877385	0.6064781565781573	0.31198500287400766	0.2180002081577351	0.5097891589671212	0.12932035539051967	0.6449858163426807	0.7713585142654336	0.07314114462506591	0.7107175421087143	0.716904658979927	0.45500710586782045	0.48585623104866876	0.24572193673407725	0.6586524241919539	0.5953128271035311
