world_seed	cell_seed	time	gene_id	X	P
1018	1076	0	0	0.22522837	0.22522837
1018	1076	0	1	0.02263131	0.02263131
1018	1076	0	2	0.96552065	0.96552065
1018	1076	0	3	0.03171505	0.03171505
1018	1076	0	4	0.47226973	0.47226973
1018	1076	0	5	0.38823817	0.38823817
1018	1076	0	6	0.73379317	0.73379317
1018	1076	0	7	0.68717700	0.68717700
1018	1076	0	8	0.12618116	0.12618116
1018	1076	0	9	0.54872971	0.54872971
1018	1076	0	10	0.96006163	0.96006163
1018	1076	0	11	0.59212217	0.59212217
1018	1076	0	12	0.35279272	0.35279272
1018	1076	0	13	0.02961928	0.02961928
1018	1076	0	14	0.17302630	0.17302630
1018	1076	0	15	0.79293334	0.79293334
1018	1076	0	16	0.21622902	0.21622902
1018	1076	0	17	0.48827197	0.48827197
1018	1076	0	18	0.29798093	0.29798093
1018	1076	0	19	0.84694179	0.84694179
1018	1076	1	0	0.30810371	0.38953770
1018	1076	1	1	0.01727993	0.03939502
1018	1076	1	2	1.74072425	1.79861134
1018	1076	1	3	1.66343171	0.05761112
1018	1076	1	4	1.12418751	0.81169871
1018	1076	1	5	1.12556475	0.68116086
1018	1076	1	6	1.62103937	1.39929615
1018	1076	1	7	0.49861858	1.25748292
1018	1076	1	8	0.09791280	0.21889229
1018	1076	1	9	0.35460046	1.05332745
1018	1076	1	10	1.69482107	1.85225602
1018	1076	1	11	0.42978866	1.04146916
1018	1076	1	12	1.16750379	0.65530645
1018	1076	1	13	0.37711843	0.05520570
1018	1076	1	14	0.10079057	0.30335385
1018	1076	1	15	1.14668662	1.51942944
1018	1076	1	16	0.12277090	0.37674376
1018	1076	1	17	1.11829086	0.84682880
1018	1076	1	18	1.56473682	0.58004143
1018	1076	1	19	0.58710207	1.54281088
1018	1076	2	0	0.64099601	0.59228052
1018	1076	2	1	0.01758984	0.04646103
1018	1076	2	2	2.24807270	3.29263964
1018	1076	2	3	2.48887129	1.71047254
1018	1076	2	4	1.44995180	1.70757036
1018	1076	2	5	1.55388555	1.63949534
1018	1076	2	6	2.21016992	2.89011054
1018	1076	2	7	0.36238013	1.54223610
1018	1076	2	8	0.07616801	0.25874306
1018	1076	2	9	0.22962036	1.32321333
1018	1076	2	10	2.27360945	3.41614019
1018	1076	2	11	0.31212517	1.22013407
1018	1076	2	12	1.76783395	1.72941788
1018	1076	2	13	1.02616710	0.42480749
1018	1076	2	14	0.07178368	0.32928395
1018	1076	2	15	1.31738777	2.53880813
1018	1076	2	16	0.10422592	0.40244163
1018	1076	2	17	1.48155345	1.74014972
1018	1076	2	18	2.43667008	2.11378801
1018	1076	2	19	0.41324132	1.85471506
1018	1076	3	0	1.35686220	1.07307843
1018	1076	3	1	0.02541504	0.05200496
1018	1076	3	2	2.58013384	5.08909679
1018	1076	3	3	2.55335739	3.88551210
1018	1076	3	4	1.21815005	2.67721415
1018	1076	3	5	1.78040564	2.79087208
1018	1076	3	6	1.99581423	4.83131338
1018	1076	3	7	0.72036495	1.64232166
1018	1076	3	8	0.25255100	0.26627847
1018	1076	3	9	0.14913398	1.44641334
1018	1076	3	10	2.68745152	5.44826098
1018	1076	3	11	0.39281070	1.23805500
1018	1076	3	12	1.63318998	3.25078025
1018	1076	3	13	1.84306532	1.39313412
1018	1076	3	14	0.07667117	0.31980823
1018	1076	3	15	1.38791103	3.64347762
1018	1076	3	16	0.14776514	0.40297311
1018	1076	3	17	1.67559773	2.75941213
1018	1076	3	18	2.99353134	4.43752337
1018	1076	3	19	0.30369023	1.93712277
1018	1076	4	0	2.22210146	2.13969787
1018	1076	4	1	0.05980679	0.06393672
1018	1076	4	2	2.79743643	6.97121460
1018	1076	4	3	2.27421849	5.72596883
1018	1076	4	4	0.78229997	3.14231330
1018	1076	4	5	1.80809418	3.88609698
1018	1076	4	6	1.49026529	6.37750321
1018	1076	4	7	1.56745729	2.08337007
1018	1076	4	8	0.86286317	0.44819807
1018	1076	4	9	0.09736085	1.47921852
1018	1076	4	10	2.83194716	7.75057221
