world_seed	cell_seed	time	gene_id	X	P
1008	1045	0	0	0.33132907	0.33132907
1008	1045	0	1	0.86932393	0.86932393
1008	1045	0	2	0.00699000	0.00699000
1008	1045	0	3	0.09131981	0.09131981
1008	1045	0	4	0.04902839	0.04902839
1008	1045	0	5	0.04623425	0.04623425
1008	1045	0	6	0.82502913	0.82502913
1008	1045	0	7	0.41823429	0.41823429
1008	1045	0	8	0.74595653	0.74595653
1008	1045	0	9	0.58097323	0.58097323
1008	1045	0	10	0.41792583	0.41792583
1008	1045	0	11	0.43608383	0.43608383
1008	1045	0	12	0.57577009	0.57577009
1008	1045	0	13	0.93884034	0.93884034
1008	1045	0	14	0.98873399	0.98873399
1008	1045	0	15	0.22094091	0.22094091
1008	1045	0	16	0.85799604	0.85799604
1008	1045	0	17	0.23293475	0.23293475
1008	1045	0	18	0.40543392	0.40543392
1008	1045	0	19	0.01119102	0.01119102
1008	1045	1	0	0.23772843	0.59125532
1008	1045	1	1	0.59635673	1.64425616
1008	1045	1	2	0.52803982	0.01360045
1008	1045	1	3	1.23979944	0.15542919
1008	1045	1	4	1.64337796	0.08342750
1008	1045	1	5	1.49768558	0.08685887
1008	1045	1	6	1.37368657	1.52765117
1008	1045	1	7	0.23390000	0.78384117
1008	1045	1	8	0.46938700	1.37572071
1008	1045	1	9	0.45566481	1.05464000
1008	1045	1	10	2.15964941	0.75656152
1008	1045	1	11	0.28215170	0.75661563
1008	1045	1	12	2.08166538	1.09018111
1008	1045	1	13	0.58714205	1.77066702
1008	1045	1	14	0.77038952	1.82065676
1008	1045	1	15	0.95771037	0.41979899
1008	1045	1	16	0.63195450	1.55411625
1008	1045	1	17	1.50214970	0.44812878
1008	1045	1	18	1.02969847	0.77007061
1008	1045	1	19	0.03338521	0.01930015
1008	1045	2	0	0.17066253	0.70156572
1008	1045	2	1	0.43679266	2.06207859
1008	1045	2	2	0.81243320	0.54090179
1008	1045	2	3	1.87073777	1.34891562
1008	1045	2	4	2.94257637	1.70191202
1008	1045	2	5	2.52573263	1.57400582
1008	1045	2	6	1.81654249	2.67468474
1008	1045	2	7	0.13601926	0.91910857
1008	1045	2	8	0.30302414	1.63082145
1008	1045	2	9	0.58970783	1.31551151
1008	1045	2	10	3.18575969	2.77267383
1008	1045	2	11	0.18308286	0.83828188
1008	1045	2	12	3.40230978	3.05566730
1008	1045	2	13	0.36722031	2.15597967
1008	1045	2	14	0.61045374	2.30229376
1008	1045	2	15	1.45039396	1.33555085
1008	1045	2	16	0.51079258	1.89285979
1008	1045	2	17	2.20226855	1.91614822
1008	1045	2	18	1.53952188	1.72227988
1008	1045	2	19	0.10120373	0.04737029
1008	1045	3	0	0.27964995	0.72103787
1008	1045	3	1	0.34293548	2.27496954
1008	1045	3	2	0.96881071	1.32396508
1008	1045	3	3	1.99437183	2.81771902
1008	1045	3	4	3.79269961	4.13666493
1008	1045	3	5	3.27465002	3.90876337
1008	1045	3	6	2.03190530	4.09439231
1008	1045	3	7	0.45757639	0.93947423
1008	1045	3	8	0.57017264	1.67982410
1008	1045	3	9	0.79717939	1.66224276
1008	1045	3	10	3.81171631	5.43239360
1008	1045	3	11	0.16494228	0.79923964
1008	1045	3	12	4.30059637	6.13233858
1008	1045	3	13	0.27913133	2.27745074
1008	1045	3	14	0.49194265	2.54760832
1008	1045	3	15	1.80397743	2.65245776
1008	1045	3	16	0.44744330	2.04653157
1008	1045	3	17	2.58821380	3.97247961
1008	1045	3	18	1.95813993	3.08849547
1008	1045	3	19	0.17948359	0.13552870
1008	1045	4	0	0.77306545	0.84530111
1008	1045	4	1	0.28235443	2.37088748
1008	1045	4	2	1.05957884	2.22088708
1008	1045	4	3	1.59491945	3.97249932
1008	1045	4	4	4.05644854	6.69504956
1008	1045	4	5	3.85249936	6.70916078
1008	1045	4	6	1.97669362	5.51882496
1008	1045	4	7	1.21720284	1.27883435
1008	1045	4	8	0.98269104	1.98834246
1008	1045	4	9	0.98601861	2.15240388
1008	1045	4	10	4.23966679	8.21346004
1008	1045	4	11	0.26256341	0.75240210
1008	1045	4	12	4.61502227	9.77941957
1008	1045	4	13	0.42481399	2.29698696
1008	1045	4	14	0.40116100	2.63550539
1008	1045	4	15	2.08717776	4.19132453
1008	1045	4	16	0.40663125	2.10786121
1008	1045	4	17	2.81245605	6.25814251
1008	1045	4	18	2.30537990	4.73585218
1008	1045	4	19	0.24220919	0.27768903
1008	1045	5	0	1.42338966	1.43620059
1008	1045	5	1	0.25893379	2.39580955
1008	1045	5	2	1.11652676	3.15987609
1008	1045	5	3	1.11946569	4.38373907
1008	1045	5	4	3.99907243	8.75380186
1008	1045	5	5	4.23499624	9.74763362
1008	1045	5	6	1.81809803	6.67670715
1008	1045	5	7	1.91737008	2.33511843
1008	1045	5	8	1.30635433	2.66132350
1008	1045	5	9	1.12829230	2.74087085
1008	1045	5	10	4.42294532	10.89484477
1008	1045	5	11	0.40845390	0.81559654
1008	1045	5	12	4.62638022	13.35226176
1008	1045	5	13	0.79146961	2.45997900
1008	1045	5	14	0.33808940	2.61868051
1008	1045	5	15	2.26235139	5.85958335
1008	1045	5	16	0.40812303	2.11680790
1008	1045	5	17	2.90575774	8.59396762
1008	1045	5	18	2.58685147	6.56468181
1008	1045	5	19	0.32461330	0.44342539
1008	1045	6	0	2.03658741	2.55008295
1008	1045	6	1	0.34055714	2.39460492
1008	1045	6	2	1.15671832	4.10482777
1008	1045	6	3	0.74905407	4.19698858
1008	1045	6	4	3.87612620	10.14087914
1008	1045	6	5	4.19785204	12.79994361
1008	1045	6	6	1.66119425	7.50420225
1008	1045	6	7	2.37407163	3.95865503
1008	1045	6	8	1.52199531	3.55314235
1008	1045	6	9	1.22170096	3.36292095
1008	1045	6	10	4.05387371	13.25078774
1008	1045	6	11	0.52815411	1.00793643
1008	1045	6	12	4.56674047	16.55570875
1008	1045	6	13	1.25389189	2.97104801
1008	1045	6	14	0.33658946	2.54145243
1008	1045	6	15	2.18887799	7.53627489
1008	1045	6	16	0.59714879	2.12555843
1008	1045	6	17	2.73919925	10.84519395
1008	1045	6	18	2.77362683	8.49095503
1008	1045	6	19	0.58394697	0.64592370
1008	1045	7	0	2.54957898	4.03711670
1008	1045	7	1	0.56906355	2.47515444
