world_seed	cell_seed	time	gene_id	X	P
1013	1061	0	0	0.88455755	0.88455755
1013	1061	0	1	0.75175908	0.75175908
1013	1061	0	2	0.35345853	0.35345853
1013	1061	0	3	0.16715306	0.16715306
1013	1061	0	4	0.04482263	0.04482263
1013	1061	0	5	0.13568552	0.13568552
1013	1061	0	6	0.36613235	0.36613235
1013	1061	0	7	0.08712688	0.08712688
1013	1061	0	8	0.94647570	0.94647570
1013	1061	0	9	0.20596080	0.20596080
1013	1061	0	10	0.25706527	0.25706527
1013	1061	0	11	0.66787096	0.66787096
1013	1061	0	12	0.03343556	0.03343556
1013	1061	0	13	0.88337700	0.88337700
1013	1061	0	14	0.81923506	0.81923506
1013	1061	0	15	0.93785424	0.93785424
1013	1061	0	16	0.24773993	0.24773993
1013	1061	0	17	0.92167026	0.92167026
1013	1061	0	18	0.06297207	0.06297207
1013	1061	0	19	0.19112004	0.19112004
1013	1061	1	0	0.56581479	1.60237351
1013	1061	1	1	0.65758389	1.45095139
1013	1061	1	2	1.61823128	0.66706602
1013	1061	1	3	0.71638410	0.30007698
1013	1061	1	4	1.33553963	0.07793903
1013	1061	1	5	1.58949221	0.23483205
1013	1061	1	6	1.46303020	0.64112532
1013	1061	1	7	0.05635425	0.16988644
1013	1061	1	8	0.52361213	1.65833548
1013	1061	1	9	0.34712471	0.39019490
1013	1061	1	10	1.12709136	0.47474918
1013	1061	1	11	0.59457127	1.20244675
1013	1061	1	12	1.92811650	0.06136971
1013	1061	1	13	0.84721213	1.59761753
1013	1061	1	14	0.62987824	1.51325013
1013	1061	1	15	2.41170911	1.70704540
1013	1061	1	16	0.31226317	0.45618820
1013	1061	1	17	1.53492164	1.78882187
1013	1061	1	18	1.41869932	0.11835065
1013	1061	1	19	0.24828244	0.33570749
1013	1061	2	0	0.38856379	1.86613640
1013	1061	2	1	1.00701977	2.00707748
1013	1061	2	2	2.29404632	2.21008827
1013	1061	2	3	1.15296693	0.95501217
1013	1061	2	4	2.08438532	1.39312348
1013	1061	2	5	2.44335085	1.76108592
1013	1061	2	6	2.11013126	1.94456361
1013	1061	2	7	0.04627561	0.21772496
1013	1061	2	8	0.31718759	1.77087325
1013	1061	2	9	0.78241652	0.69615817
1013	1061	2	10	1.28360045	1.52911087
1013	1061	2	11	0.53661848	1.55703104
1013	1061	2	12	3.39308156	1.97938859
1013	1061	2	13	0.96298440	2.13894057
1013	1061	2	14	0.71369638	1.91182826
1013	1061	2	15	3.07992273	3.81176059
1013	1061	2	16	0.57940128	0.69609974
1013	1061	2	17	1.89333211	3.21793112
1013	1061	2	18	2.17285928	1.52277865
1013	1061	2	19	0.45615852	0.50225418
1013	1061	3	0	0.54521272	1.90292825
1013	1061	3	1	1.33123921	2.87375233
1013	1061	3	2	2.58088616	4.25495594
1013	1061	3	3	1.26084087	1.91241443
1013	1061	3	4	2.45638243	3.11366952
1013	1061	3	5	2.96184947	3.73019085
1013	1061	3	6	2.43208631	3.57064499
1013	1061	3	7	0.14532092	0.25308689
1013	1061	3	8	0.45132114	1.64909019
1013	1061	3	9	1.27000346	1.40513736
1013	1061	3	10	1.27684557	2.57845767
1013	1061	3	11	0.56886170	1.78289382
1013	1061	3	12	4.42008165	5.04678619
1013	1061	3	13	1.74663250	2.69239105
1013	1061	3	14	0.85185502	2.33330190
1013	1061	3	15	3.38681601	6.20617879
1013	1061	3	16	0.80131752	1.16509931
1013	1061	3	17	2.12576263	4.92091617
1013	1061	3	18	2.71510282	3.51201363
1013	1061	3	19	0.69030870	0.83612732
1013	1061	4	0	1.10003056	2.08943366
1013	1061	4	1	1.52048307	4.00404436
1013	1061	4	2	2.52727644	6.35611275
1013	1061	4	3	1.20359926	2.78163652
1013	1061	4	4	2.49578854	4.75686113
