world_seed	cell_seed	time	gene_id	X	P
1007	1041	0	0	0.38475480	0.38475480
1007	1041	0	1	0.88143761	0.88143761
1007	1041	0	2	0.59223793	0.59223793
1007	1041	0	3	0.22592401	0.22592401
1007	1041	0	4	0.82523216	0.82523216
1007	1041	0	5	0.63118997	0.63118997
1007	1041	0	6	0.16163414	0.16163414
1007	1041	0	7	0.18447433	0.18447433
1007	1041	0	8	0.93744125	0.93744125
1007	1041	0	9	0.50212377	0.50212377
1007	1041	0	10	0.19186642	0.19186642
1007	1041	0	11	0.07466028	0.07466028
1007	1041	0	12	0.25282816	0.25282816
1007	1041	0	13	0.75210949	0.75210949
1007	1041	0	14	0.46182607	0.46182607
1007	1041	0	15	0.71922857	0.71922857
1007	1041	0	16	0.75744256	0.75744256
1007	1041	0	17	0.79471098	0.79471098
1007	1041	0	18	0.98660926	0.98660926
1007	1041	0	19	0.81885269	0.81885269
1007	1041	1	0	0.24811929	0.72856028
1007	1041	1	1	0.51115580	1.65789201
1007	1041	1	2	1.55316697	1.08529616
1007	1041	1	3	1.60346077	0.41457202
1007	1041	1	4	1.05373211	1.47034358
1007	1041	1	5	2.04090225	1.11118919
1007	1041	1	6	1.63368592	0.29243946
1007	1041	1	7	0.10459049	0.32048982
1007	1041	1	8	0.68182600	1.64355024
1007	1041	1	9	0.40168559	0.87575385
1007	1041	1	10	1.54923132	0.34094290
1007	1041	1	11	0.06169958	0.13157624
1007	1041	1	12	1.82046585	0.43759967
1007	1041	1	13	0.71869324	1.32321980
1007	1041	1	14	0.27119491	0.86439931
1007	1041	1	15	1.94541009	1.34494230
1007	1041	1	16	0.46117493	1.42911785
1007	1041	1	17	1.74684673	1.42718681
1007	1041	1	18	1.79332167	1.80999125
1007	1041	1	19	0.48953217	1.55279511
1007	1041	2	0	0.29269875	0.89913915
1007	1041	2	1	0.39025062	1.97158537
1007	1041	2	2	2.04707212	2.45671295
1007	1041	2	3	2.26167106	1.94963110
1007	1041	2	4	1.17532155	2.20314858
1007	1041	2	5	2.76143088	2.88592511
1007	1041	2	6	2.57179054	1.87034779
1007	1041	2	7	0.06778965	0.34089210
1007	1041	2	8	0.50657745	1.91979755
1007	1041	2	9	0.43593729	1.05333364
1007	1041	2	10	2.55682174	1.81413735
1007	1041	2	11	0.06531497	0.16200441
1007	1041	2	12	2.58079477	2.14027182
1007	1041	2	13	1.04767807	1.72347310
1007	1041	2	14	0.19885022	1.02469076
1007	1041	2	15	2.58567545	3.11548160
1007	1041	2	16	0.41976555	1.72846991
1007	1041	2	17	2.21374099	2.88268248
1007	1041	2	18	2.48073899	3.30386315
1007	1041	2	19	0.35560801	1.88131143
1007	1041	3	0	0.75989000	1.09614282
1007	1041	3	1	0.37759565	2.12701124
1007	1041	3	2	2.35353075	4.09236923
1007	1041	3	3	2.35435558	3.88962570
1007	1041	3	4	1.00801849	2.89759606
1007	1041	3	5	3.12391099	4.95608208
1007	1041	3	6	2.62791757	4.08540301
1007	1041	3	7	0.21892673	0.31913414
1007	1041	3	8	0.62309216	1.95262680
1007	1041	3	9	0.51253244	1.21972238
1007	1041	3	10	3.32932928	3.96637130
1007	1041	3	11	0.38255209	0.18881618
1007	1041	3	12	2.09296299	4.14494518
1007	1041	3	13	1.90878527	2.35638813
1007	1041	3	14	0.18186519	1.09207195
1007	1041	3	15	2.90947205	5.29607891
1007	1041	3	16	0.47191513	1.95251614
1007	1041	3	17	2.43789781	4.50794230
1007	1041	3	18	3.07154493	5.23800223
1007	1041	3	19	0.31636498	2.04183835
1007	1041	4	0	1.42605453	1.73937072
1007	1041	4	1	0.43934553	2.25127022
1007	1041	4	2	2.56314591	5.76056735
1007	1041	4	3	2.07541718	5.60221831
1007	1041	4	4	0.73065620	3.27316569
1007	1041	4	5	3.28783147	6.89284854
1007	1041	4	6	2.16031681	5.93410317
1007	1041	4	7	0.56812987	0.45422878
1007	1041	4	8	1.15003139	2.09386949
1007	1041	4	9	0.59368776	1.42012732
1007	1041	4	10	3.88259106	6.41112291
1007	1041	4	11	1.09214847	0.52649279
1007	1041	4	12	1.37481902	5.12216595
1007	1041	4	13	2.72868235	3.69809595
1007	1041	4	14	0.20377310	1.13382302
1007	1041	4	15	3.03462868	7.51694929
1007	1041	4	16	0.59227126	2.20334260
1007	1041	4	17	2.53141084	6.02557254
1007	1041	4	18	3.56941198	7.44295814
1007	1041	4	19	0.34398025	2.14647653
1007	1041	5	0	2.01713554	2.98030462
1007	1041	5	1	0.71939382	2.42247927
1007	1041	5	2	2.70376980	7.35901420
1007	1041	5	3	1.67597960	6.75330588
1007	1041	5	4	0.50647794	3.28939867
1007	1041	5	5	3.25251224	8.52961625
1007	1041	5	6	1.66455478	6.96259615
1007	1041	5	7	0.91318452	0.90303908
1007	1041	5	8	1.83016535	2.72719698
