world_seed	cell_seed	time	gene_id	X	P
1018	1074	0	0	0.75082958	0.75082958
1018	1074	0	1	0.36006860	0.36006860
1018	1074	0	2	0.96110377	0.96110377
1018	1074	0	3	0.04143858	0.04143858
1018	1074	0	4	0.93580087	0.93580087
1018	1074	0	5	0.93871814	0.93871814
1018	1074	0	6	0.61424624	0.61424624
1018	1074	0	7	0.40156088	0.40156088
1018	1074	0	8	0.70788933	0.70788933
1018	1074	0	9	0.91224423	0.91224423
1018	1074	0	10	0.15892225	0.15892225
1018	1074	0	11	0.59533104	0.59533104
1018	1074	0	12	0.28046200	0.28046200
1018	1074	0	13	0.24749741	0.24749741
1018	1074	0	14	0.04139331	0.04139331
1018	1074	0	15	0.72155652	0.72155652
1018	1074	0	16	0.79445664	0.79445664
1018	1074	0	17	0.96803144	0.96803144
1018	1074	0	18	0.53281538	0.53281538
1018	1074	0	19	0.15594350	0.15594350
1018	1074	1	0	0.68538872	1.29857722
1018	1074	1	1	0.26480977	0.62678251
1018	1074	1	2	1.71032802	1.79038340
1018	1074	1	3	1.67252841	0.07527414
1018	1074	1	4	1.35604206	1.60837823
1018	1074	1	5	1.37639043	1.64697369
1018	1074	1	6	1.54120278	1.17132787
1018	1074	1	7	0.29162751	0.73482661
1018	1074	1	8	0.54900605	1.22800828
1018	1074	1	9	0.63575497	1.75112058
1018	1074	1	10	0.81787368	0.30661020
1018	1074	1	11	0.43216290	1.04711317
1018	1074	1	12	1.11370400	0.52095337
1018	1074	1	13	0.50377481	0.46129633
1018	1074	1	14	0.08169506	0.07257174
1018	1074	1	15	1.07015550	1.38265623
1018	1074	1	16	0.54592284	1.38421095
1018	1074	1	17	1.34751699	1.67889405
1018	1074	1	18	1.55826135	1.03716368
1018	1074	1	19	0.13692105	0.28407068
1018	1074	2	0	0.90978692	1.63273101
1018	1074	2	1	0.23974681	0.72908689
1018	1074	2	2	2.14885658	3.25514400
1018	1074	2	3	2.49943129	1.73399151
1018	1074	2	4	1.56543918	2.51201320
1018	1074	2	5	1.50542531	2.61901931
1018	1074	2	6	2.15601803	2.60352146
1018	1074	2	7	0.21278017	0.90147907
1018	1074	2	8	0.42610899	1.45128037
1018	1074	2	9	0.53456268	2.24604046
1018	1074	2	10	1.15557747	1.10280945
1018	1074	2	11	0.31399817	1.22679141
1018	1074	2	12	1.72682655	1.56041262
1018	1074	2	13	1.09760668	0.90226247
1018	1074	2	14	0.20993669	0.13635783
1018	1074	2	15	1.17180558	2.33696356
1018	1074	2	16	0.64859045	1.57347342
1018	1074	2	17	1.47340719	2.58039328
1018	1074	2	18	2.03535808	2.54001182
1018	1074	2	19	0.17478618	0.37032081
1018	1074	3	0	1.54051749	2.10090217
1018	1074	3	1	0.25375920	0.77980393
1018	1074	3	2	2.41053169	4.95752790
1018	1074	3	3	2.57130087	3.91527589
1018	1074	3	4	1.26995881	3.37086946
1018	1074	3	5	1.49753285	3.48145508
1018	1074	3	6	1.95210392	4.51724373
1018	1074	3	7	0.62062409	0.96094091
1018	1074	3	8	0.52858742	1.49243163
1018	1074	3	9	0.50286813	2.59996378
1018	1074	3	10	1.34108132	2.18042878
1018	1074	3	11	0.39825297	1.24498010
1018	1074	3	12	1.59721217	3.06485373
1018	1074	3	13	1.87891658	1.87701990
1018	1074	3	14	0.36265043	0.31264467
1018	1074	3	15	1.16986879	3.31296275
1018	1074	3	16	0.84772237	1.81663752
1018	1074	3	17	1.48012033	3.36828893
1018	1074	3	18	2.23019235	4.43966305
1018	1074	3	19	0.23884922	0.47905125
1018	1074	4	0	2.33580679	3.07317449
1018	1074	4	1	0.31198441	0.83138400
1018	1074	4	2	2.56835418	6.68808943
1018	1074	4	3	2.30358107	5.76821514
1018	1074	4	4	0.80612195	3.69266494
1018	1074	4	5	1.38382561	4.12426373
1018	1074	4	6	1.45907540	6.04895202
1018	1074	4	7	1.50002541	1.41813375
1018	1074	4	8	1.08289088	1.62514578
1018	1074	4	9	0.49928859	2.89372802
1018	1074	4	10	1.39759512	3.36737450
1018	1074	4	11	0.88229050	1.34303784
1018	1074	4	12	1.26780237	4.22527190
1018	1074	4	13	2.52989383	3.50036728
1018	1074	4	14	0.57359118	0.59814187
1018	1074	4	15	1.09314841	4.20524941
1018	1074	4	16	1.13925560	2.19627906
1018	1074	4	17	1.39153556	3.95358406
1018	1074	4	18	2.19834540	6.43265465
1018	1074	4	19	0.33922374	0.63245002
1018	1074	5	0	3.09429533	4.57775905
1018	1074	5	1	0.45804678	0.92781616
1018	1074	5	2	2.65742229	8.33911115
1018	1074	5	3	1.95005321	7.01346355
1018	1074	5	4	0.49109996	3.46010843
1018	1074	5	5	1.14857566	4.49555062
1018	1074	5	6	1.05064227	6.94508392
1018	1074	5	7	2.34482398	2.67697120
1018	1074	5	8	1.82254470	2.27696045
1018	1074	5	9	0.51413018	3.16028653
1018	1074	5	10	1.33065157	4.52692824
1018	1074	5	11	1.52131828	1.90148899
1018	1074	5	12	0.97914938	4.89090087
1018	1074	5	13	2.99386777	5.55366197
1018	1074	5	14	0.95724149	1.02412596
1018	1074	5	15	0.91689499	4.94605398
1018	1074	5	16	1.58861122	2.76963414
1018	1074	5	17	1.18237318	4.29480395
1018	1074	5	18	1.94205975	8.28731845
1018	1074	5	19	0.51808050	0.85886089
1018	1074	6	0	3.74014670	6.43387703
1018	1074	6	1	0.69949664	1.14530880
1018	1074	6	2	2.68785485	9.85274829
1018	1074	6	3	1.60956775	7.67671012
1018	1074	6	4	0.30702378	2.97794378
1018	1074	6	5	0.86805280	4.54043375
1018	1074	6	6	0.75431150	7.34938451
1018	1074	6	7	3.02998775	4.56651146
1018	1074	6	8	2.53939250	3.49553258
1018	1074	6	9	0.55536846	3.42024848
1018	1074	6	10	1.20222917	5.53756899
1018	1074	6	11	2.12150191	2.96431165
1018	1074	6	12	0.75254734	5.17301335
1018	1074	6	13	3.30566497	7.79136038
1018	1074	6	14	1.50609292	1.72863767
1018	1074	6	15	0.68746774	5.44853558
1018	1074	6	16	2.07539191	3.64461228
