world_seed	cell_seed	time	gene_id	X	P
1017	1072	0	0	0.39269841	0.39269841
1017	1072	0	1	0.16517987	0.16517987
1017	1072	0	2	0.87375201	0.87375201
1017	1072	0	3	0.09716430	0.09716430
1017	1072	0	4	0.91941455	0.91941455
1017	1072	0	5	0.15643791	0.15643791
1017	1072	0	6	0.02645236	0.02645236
1017	1072	0	7	0.57950351	0.57950351
1017	1072	0	8	0.88924175	0.88924175
1017	1072	0	9	0.39589023	0.39589023
1017	1072	0	10	0.17847158	0.17847158
1017	1072	0	11	0.57390072	0.57390072
1017	1072	0	12	0.17962410	0.17962410
1017	1072	0	13	0.20389607	0.20389607
1017	1072	0	14	0.41664239	0.41664239
1017	1072	0	15	0.19091826	0.19091826
1017	1072	0	16	0.47013813	0.47013813
1017	1072	0	17	0.33219597	0.33219597
1017	1072	0	18	0.91039657	0.91039657
1017	1072	0	19	0.77091651	0.77091651
1017	1072	1	0	0.35142778	0.72113646
1017	1072	1	1	0.13598470	0.28656532
1017	1072	1	2	2.26004632	1.52380290
1017	1072	1	3	1.20857495	0.18299513
1017	1072	1	4	2.43553244	1.63276012
1017	1072	1	5	1.79128604	0.27546434
1017	1072	1	6	1.58363955	0.04595477
1017	1072	1	7	0.49939028	1.07266151
1017	1072	1	8	0.65335128	1.53001510
1017	1072	1	9	0.32010089	0.71587353
1017	1072	1	10	1.46221904	0.30751727
1017	1072	1	11	0.44329506	1.07235295
1017	1072	1	12	1.86199995	0.32519286
1017	1072	1	13	0.60108031	0.36801145
1017	1072	1	14	0.44102418	0.79501812
1017	1072	1	15	0.86547882	0.34513931
1017	1072	1	16	0.30183020	0.85462153
1017	1072	1	17	1.67226473	0.63760453
1017	1072	1	18	2.08291329	1.61381454
1017	1072	1	19	0.61941598	1.50113298
1017	1072	2	0	0.45016127	0.95455897
1017	1072	2	1	0.13373925	0.34657249
1017	1072	2	2	3.30383053	3.39371974
1017	1072	2	3	1.56723600	1.37022509
1017	1072	2	4	3.74937949	3.70234098
1017	1072	2	5	2.88765721	2.00087424
1017	1072	2	6	2.90456808	1.61752041
1017	1072	2	7	0.44424036	1.41222617
1017	1072	2	8	0.48261073	1.75585564
1017	1072	2	9	0.26373892	0.89871473
1017	1072	2	10	2.10641825	1.68457255
1017	1072	2	11	0.37714017	1.37466995
1017	1072	2	12	2.96355832	2.12553877
1017	1072	2	13	1.20347697	0.89729172
1017	1072	2	14	0.70204885	1.16302359
1017	1072	2	15	1.34748275	1.14427743
1017	1072	2	16	0.25471943	1.00074776
1017	1072	2	17	2.39370702	2.25845452
1017	1072	2	18	2.83230706	3.32982721
