seed	regime	mean_TFinput_over_K	TFinput_over_K_timeseries	TF_retention_ratio	terminal_TFinput	mean_Hill_activation	active_TF_count	condition	N_active_TF
546	collapse	0.12621253728866577	[1.750335693359375, 1.7382200956344604, 1.7874821424484253, 1.7743526697158813, 1.6696468591690063, 1.6007634401321411, 1.4747146368026733, 1.324369192123413, 1.1706491708755493, 1.0231046676635742, 0.8908184170722961, 0.7775291204452515, 0.6825872659683228, 0.6035438776016235, 0.537629246711731, 0.4822721779346466, 0.43527519702911377, 0.39488542079925537, 0.35978156328201294, 0.32901087403297424, 0.30190661549568176, 0.2779942452907562, 0.25690045952796936, 0.2382858842611313, 0.2218141406774521, 0.2071540504693985, 0.1939970850944519, 0.18207357823848724, 0.171160027384758, 0.16107778251171112, 0.1516875922679901, 0.14288219809532166, 0.13457956910133362, 0.12671713531017303, 0.119247205555439, 0.1121334582567215, 0.10534828156232834, 0.09887073189020157, 0.0926850438117981, 0.08677933365106583, 0.0811447724699974, 0.0757746696472168, 0.07066401839256287, 0.06580886989831924, 0.061205919831991196, 0.05685215815901756, 0.052744556218385696, 0.04887978732585907, 0.04525404050946236, 0.04186283424496651, 0.03870092332363129, 0.03576212003827095, 0.033039335161447525, 0.030524466186761856, 0.028208475559949875, 0.026081407442688942, 0.024132514372467995, 0.022350387647747993, 0.020723171532154083, 0.019238758832216263, 0.01788504421710968, 0.01665017195045948, 0.015522727742791176, 0.014491938054561615, 0.013547790236771107, 0.012681125663220882, 0.011883653700351715, 0.011146601289510727, 0.010462319478392601, 0.00982541125267744, 0.009231755509972572, 0.00867797527462244, 0.00816113967448473, 0.007678596768528223, 0.007227895315736532, 0.006806741934269667, 0.006412988528609276, 0.006044624373316765, 0.005699776578694582, 0.005376707762479782, 0.0050738160498440266, 0.0047896248288452625, 0.004522780887782574, 0.004272047895938158, 0.004036291036754847, 0.003814476542174816, 0.003605656558647752, 0.003408964956179261, 0.003223604755476117, 0.003048845799639821, 0.0028840145096182823, 0.002728489227592945, 0.0025816967245191336, 0.0024431042838841677, 0.002312217839062214, 0.0021885784808546305, 0.0020717589650303125, 0.00196135975420475, 0.0018570092506706715, 0.001758358906954527, 0.0016650828765705228, 0.0015768761513754725, 0.0014934528153389692, 0.0014145434834063053, 0.0013398965820670128, 0.0012692748568952084, 0.0012024552561342716, 0.0011392279993742704, 0.0010793957626447082, 0.0010227721650153399, 0.0009691821760497987, 0.0009184600203298032, 0.0008704497013241053, 0.0008250040700659156, 0.0007819836609996855, 0.0007412575068883598, 0.0007027012179605663, 0.0006661972147412598, 0.000631634728051722, 0.0005989085766486824, 0.0005679192836396396, 0.0005385726690292358, 0.0005107796750962734, 0.0004844556679017842, 0.00045952058280818164, 0.00043589845881797373, 0.0004135172057431191, 0.00039230837137438357, 0.00037220705416984856, 0.0003531515831127763, 0.0003350833139847964, 0.00031794660026207566, 0.00030168850207701325, 0.00028625866980291903, 0.00027160931495018303, 0.00025769497733563185, 0.00024447255418635905, 0.00023190111096482724, 0.00021994193957652897, 0.00020855844195466489, 0.00019771613006014377, 0.0001873825822258368, 0.00017752763233147562, 0.0001681231369730085, 0.00015914317918941379, 0.00015056406846269965, 0.00014236436982173473, 0.0001345248892903328, 0.0001270286738872528, 0.00011986098979832605, 0.00011300919868517667, 0.00010646261216606945, 0.00010021233174484223, 9.425097960047424e-05, 8.857240027282387e-05, 8.317136234836653e-05, 7.804318011039868e-05, 7.318341522477567e-05, 6.858751294203103e-05, 6.425056926673278e-05, 6.016709085088223e-05, 5.633081673295237e-05, 5.2734671044163406e-05, 4.9370722990715876e-05, 4.62302086816635e-05, 4.3303669372107834e-05, 4.0581020584795624e-05, 3.805175219895318e-05, 3.57050375896506e-05, 3.352994826855138e-05, 3.1515552109340206e-05, 2.965107705676928e-05, 2.7926022085011937e-05, 2.633023541420698e-05, 2.4854020011844113e-05, 2.3488131773774512e-05, 2.2223877749638632e-05, 2.1053087039035745e-05, 1.996813625737559e-05, 1.8961944078910165e-05, 1.8027958503807895e-05, 1.716012593533378e-05, 1.6352887541870587e-05, 1.5601130144204944e-05, 1.4900182577548549e-05, 1.4245762940845452e-05, 1.3633968592330348e-05, 1.3061235222266987e-05, 1.2524322301032953e-05, 1.2020273061352782e-05, 1.1546399946382735e-05, 1.1100258234364446e-05, 1.0679624210752081e-05, 1.0282479706802405e-05, 9.906986633723136e-06, 9.551478797220625e-06, 9.214438250637613e-06, 8.894485290511511e-06, 8.590365723648574e-06, 8.30093995318748e-06, 8.025167517189402e-06]	9.315392820175592e-05	6.408500041743537e-08	0.022560296580195427	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	original	0
2026	steady	3.7120914459228516	[1.956633448600769, 1.9448623657226562, 2.687283515930176, 2.9682135581970215, 3.1066958904266357, 3.211885690689087, 3.295158624649048, 3.3605802059173584, 3.4161598682403564, 3.46455454826355, 3.5059010982513428, 3.540761709213257, 3.5701305866241455, 3.5951170921325684, 3.6166961193084717, 3.635589361190796, 3.652285575866699, 3.6671152114868164, 3.680318593978882, 3.692084550857544, 3.7025747299194336, 3.711923837661743, 3.7202465534210205, 3.727642774581909, 3.7341980934143066, 3.739987850189209, 3.7450830936431885, 3.749546527862549, 3.7534356117248535, 3.7568047046661377, 3.7597031593322754, 3.7621774673461914, 3.764270544052124, 3.7660207748413086, 3.767465829849243, 3.768638849258423, 3.7695705890655518, 3.770289421081543, 3.7708218097686768, 3.771190881729126, 3.7714176177978516, 3.771522283554077, 3.77152156829834, 3.7714321613311768, 3.7712671756744385, 3.7710399627685547, 3.7707607746124268, 3.7704405784606934, 3.770087242126465, 3.7697081565856934, 3.76931095123291, 3.7689013481140137, 3.768483877182007, 3.7680628299713135, 3.7676422595977783, 3.767225742340088, 3.7668144702911377, 3.766411781311035, 3.766019344329834, 3.7656378746032715, 3.7652692794799805, 3.7649145126342773, 3.764573097229004, 3.7642462253570557, 3.763934373855591, 3.7636373043060303, 3.763355016708374, 3.763087272644043, 3.762833833694458, 3.762594223022461, 3.762369155883789, 3.7621567249298096, 3.7619574069976807, 3.761770248413086, 3.7615952491760254, 3.7614316940307617, 3.7612783908843994, 3.7611358165740967, 3.761003017425537, 3.7608795166015625, 3.7607643604278564, 3.7606585025787354, 3.760559320449829, 3.7604684829711914, 3.7603843212127686, 3.7603061199188232, 3.7602341175079346, 3.7601678371429443, 3.7601068019866943, 3.7600510120391846, 3.7599997520446777, 3.7599523067474365, 3.7599093914031982, 3.759869337081909, 3.7598330974578857, 3.759800672531128, 3.759770393371582, 3.7597429752349854, 3.7597179412841797, 3.759695529937744, 3.7596747875213623, 3.759655714035034, 3.759639024734497, 3.7596240043640137, 3.7596096992492676, 3.759597063064575, 3.7595865726470947, 3.759575843811035, 3.7595672607421875, 3.759558916091919, 3.759551763534546, 3.759545087814331, 3.7595391273498535, 3.7595343589782715, 3.7595293521881104, 3.7595255374908447, 3.7595221996307373, 3.759519100189209, 3.7595162391662598, 3.7595136165618896, 3.7595114707946777, 3.759509563446045, 3.7595081329345703, 3.7595064640045166, 3.7595055103302, 3.759504795074463, 3.759503126144409, 3.75950288772583, 3.7595019340515137, 3.7595016956329346, 3.7595014572143555, 3.759500741958618, 3.759500741958618, 3.759500741958618, 3.759500503540039, 3.759500026702881, 3.7594997882843018, 3.759500026702881, 3.759500026702881, 3.759500026702881, 3.759500741958618, 3.759500503540039, 3.759500503540039, 3.759500503540039, 3.759500503540039, 3.759500503540039, 3.759500741958618, 3.759500741958618, 3.759500741958618, 3.7595009803771973, 3.7595009803771973, 3.7595009803771973, 3.7595016956329346, 3.7595016956329346, 3.7595016956329346, 3.7595016956329346, 3.7595019340515137, 3.7595019340515137, 3.7595019340515137, 3.7595019340515137, 3.7595019340515137, 3.7595019340515137, 3.7595019340515137, 3.7595019340515137, 3.7595021724700928, 3.7595021724700928, 3.7595021724700928, 3.7595021724700928, 3.7595021724700928, 3.7595021724700928, 3.759502649307251, 3.759502649307251, 3.759502649307251, 3.75950288772583, 3.75950288772583, 3.75950288772583, 3.75950288772583, 3.75950288772583, 3.75950288772583, 3.75950288772583, 3.75950288772583, 3.75950288772583, 3.75950288772583, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409, 3.759503126144409]	0.03572185511865609	0.026904692873358727	0.5151464343070984	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]	original	6
2177	collapse	0.058529529720544815	[1.2821041345596313, 1.286881685256958, 1.0562138557434082, 0.8622745275497437, 0.7028323411941528, 0.5927810668945312, 0.5210419297218323, 0.4750269055366516, 0.4451901912689209, 0.42539891600608826, 0.4115030765533447, 0.4000011384487152, 0.3877117931842804, 0.37199196219444275, 0.35094153881073, 0.3236093819141388, 0.2903071343898773, 0.25276926159858704, 0.21379613876342773, 0.176411971449852, 0.1429860144853592, 0.11475425958633423, 0.09186223149299622, 0.07374832034111023, 0.05957075580954552, 0.048491187393665314, 0.039805203676223755, 0.032970596104860306, 0.027581345289945602, 0.023327145725488663, 0.019962459802627563, 0.017289645969867706, 0.015150942839682102, 0.013423064723610878, 0.012011537328362465, 0.010844750329852104, 0.009868497960269451, 0.009041525423526764, 0.008332166820764542, 0.007715909276157618, 0.007173688616603613, 0.006690670270472765, 0.006255388259887695, 0.005859084893018007, 0.0054951929487288, 0.005158902611583471, 0.004846774507313967, 0.004556414671242237, 0.004286181181669235, 0.004034948069602251, 0.0038019143976271152, 0.0035864615347236395, 0.003388055367395282, 0.0032061804085969925, 0.0030402839183807373, 0.0028896608855575323, 0.002753408160060644, 0.0026304537896066904, 0.002519624773412943, 0.0024197103921324015, 0.0023295083083212376, 0.0022478557657450438, 0.0021736454218626022, 0.0021058381535112858, 0.0020434658508747816, 0.001985633745789528, 0.0019315221579745412, 0.0018803843995556235, 0.0018315494526177645, 0.001784421969205141, 0.001738483551889658, 0.0016932949656620622, 0.001648496720008552, 0.0016038105823099613, 0.0015590386465191841, 0.0015140606556087732, 0.0014688298106193542, 0.0014233669498935342, 0.001377750188112259, 0.0013321057194843888, 0.0012865957105532289, 0.0012414056109264493, 0.0011967322789132595, 0.0011527729220688343, 0.0011097146198153496, 0.001067727105692029, 0.0010269568301737309, 0.0009875232353806496, 0.0009495171834714711, 0.0009130010148510337, 0.0008780098869465292, 0.0008445541607216001, 0.0008126230677589774, 0.0007821872131898999, 0.0007532026502303779, 0.0007256142562255263, 0.0006993586430326104, 0.0006743671838194132, 0.0006505685159936547, 0.0006278901710174978, 0.0006062607280910015, 0.0005856106290593743, 0.0005658736336044967, 0.0005469871102832258, 0.0005288926768116653, 0.0005115362000651658, 0.0004948684363625944, 0.0004788439837284386, 0.0004634220968000591, 0.0004485660756472498, 0.0004342427127994597, 0.00042042226414196193, 0.00040707818698138, 0.0003941864415537566, 0.000381725694751367, 0.0003696763888001442, 0.0003580210031941533, 0.0003467435308266431, 0.0003358290996402502, 0.00032526423456147313, 0.0003150362172164023, 0.0003051331441383809, 0.0002955439267680049, 0.00028625791310332716, 0.00027726503321900964, 0.0002685556246433407, 0.0002601204323582351, 0.0002519505796954036, 0.00024403742281720042, 0.00023637275444343686, 0.00022894860012456775, 0.00022175716003403068, 0.00021479110000655055, 0.00020804315863642842, 0.00020150640921201557, 0.00019517414330039173, 0.00018903992895502597, 0.0001830974651966244, 0.00017734071298036724, 0.00017176388064399362, 0.00016636129294056445, 0.00016112756566144526, 0.00015605738735757768, 0.00015114569396246225, 0.000146387581480667, 0.0001417782623320818, 0.00013731313811149448, 0.00013298775593284518, 0.00012879779387731105, 0.00012473906099330634, 0.00012080749729648232, 0.00011699915921781212, 0.00011331025598337874, 0.00010973706230288371, 0.0001062760129570961, 0.00010292360821040347, 9.967648657038808e-05, 9.653137385612354e-05, 9.348509775009006e-05, 9.053457324625924e-05, 8.767682447796687e-05, 8.490894106216729e-05, 8.222813630709425e-05, 7.963170355651528e-05, 7.711696525802836e-05, 7.468140393029898e-05, 7.232252391986549e-05, 7.00379314366728e-05, 6.78252981742844e-05, 6.568236858583987e-05, 6.360697443597019e-05, 6.159696931717917e-05, 5.965032323729247e-05, 5.776503530796617e-05, 5.593920286628418e-05, 5.41709378012456e-05, 5.2458446589298546e-05, 5.079997208667919e-05, 4.919381899526343e-05, 4.7638328396715224e-05, 4.613193232216872e-05, 4.4673066440736875e-05, 4.3260253733024e-05, 4.189203536952846e-05, 4.05670034524519e-05, 3.9283811929635704e-05, 3.8041129300836474e-05, 3.6837685911450535e-05, 3.567225212464109e-05, 3.454362376942299e-05, 3.345064033055678e-05, 3.239218131056987e-05, 3.1367158953798935e-05, 3.037451460841112e-05, 2.9413235097308643e-05, 2.8482321795308962e-05, 2.7580825189943425e-05, 2.670781032065861e-05, 2.5862384063657373e-05, 2.5043673304026015e-05, 2.4250835849670693e-05]	0.0015950482461092727	1.4903271505772864e-07	0.01744312420487404	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	original	0
3441	collapse	0.6491967439651489	[1.6472277641296387, 1.6011854410171509, 1.914549708366394, 2.030055046081543, 2.1123719215393066, 2.119135618209839, 2.0964488983154297, 2.0647101402282715, 2.040910243988037, 2.0232677459716797, 2.0056345462799072, 1.9837414026260376, 1.957575798034668, 1.9286589622497559, 1.8980729579925537, 1.8660320043563843, 1.8324428796768188, 1.7973408699035645, 1.760919451713562, 1.7233765125274658, 1.6848154067993164, 1.645261287689209, 1.6047343015670776, 1.5633260011672974, 1.5212528705596924, 1.478888988494873, 1.4367924928665161, 1.3957421779632568, 1.3567849397659302, 1.3212589025497437, 1.290745735168457, 1.2669382095336914, 1.2514278888702393, 1.2454437017440796, 1.2495843172073364, 1.263655662536621, 1.2867591381072998, 1.317643165588379, 1.3551138639450073, 1.398282527923584, 1.4465522766113281, 1.4994276762008667, 1.5562776327133179, 1.6161941289901733, 1.6779887676239014, 1.7402992248535156, 1.8017282485961914, 1.8609503507614136, 1.9167513847351074, 1.9680198431015015, 2.0137157440185547, 2.0528388023376465, 2.084418535232544, 2.107525587081909, 2.1213009357452393, 2.1249985694885254, 2.118028402328491, 2.099996566772461, 2.070736885070801, 2.0303287506103516, 1.9791038036346436, 1.9176416397094727, 1.8467501401901245, 1.7674449682235718, 1.6809136867523193, 1.5884801149368286, 1.491562008857727, 1.3916277885437012, 1.2901502847671509, 1.1885619163513184, 1.0882117748260498, 0.990328848361969, 0.8959885239601135, 0.8060917854309082, 0.7213487029075623, 0.6422764658927917, 0.5692035555839539, 0.5022832751274109, 0.4415137767791748, 0.38676220178604126, 0.33779048919677734, 0.29428285360336304, 0.25586989521980286, 0.222151979804039, 0.19271790981292725, 0.16716045141220093, 0.1450875997543335, 0.12613016366958618, 0.10994461923837662, 0.09621234983205795, 0.08463497459888458, 0.07492782920598984, 0.06681469082832336, 0.06002778187394142, 0.05431503430008888, 0.049451831728219986, 0.04525145888328552, 0.041568830609321594, 0.03829743713140488, 0.0353616401553154, 0.03270803391933441, 0.03029819019138813, 0.028103329241275787, 0.026100842282176018, 0.02427213452756405, 0.022601261734962463, 0.021074101328849792, 0.01967783272266388, 0.01840064488351345, 0.017231568694114685, 0.016160404309630394, 0.015177693217992783, 0.014274717308580875, 0.013443481177091599, 0.012676737271249294, 0.011967936530709267, 0.011311221867799759, 0.010701365768909454, 0.010133743286132812, 0.009604264982044697, 0.009109332226216793, 0.008645779453217983, 0.008210823871195316, 0.007802017964422703, 0.007417207583785057, 0.007054491434246302, 0.0067121852189302444, 0.006388796493411064, 0.006082994397729635, 0.005793584510684013, 0.005519494879990816, 0.005259757861495018, 0.005013489630073309, 0.004779891110956669, 0.00455822516232729, 0.004347812384366989, 0.004148027393966913, 0.003958286717534065, 0.003777941456064582, 0.0036063967272639275, 0.0034431302919983864, 0.003287677187472582, 0.003139619017019868, 0.002998573472723365, 0.0028641894459724426, 0.0027361365500837564, 0.0026141097769141197, 0.002497817389667034, 0.002386983949691057, 0.00228134891949594, 0.0021806613076478243, 0.0020846854895353317, 0.0019931932911276817, 0.0019059686455875635, 0.0018228052649646997, 0.0017435066401958466, 0.0016678847605362535, 0.0015957604628056288, 0.0015269635478034616, 0.0014613319654017687, 0.0013987114652991295, 0.0013389550149440765, 0.0012819236144423485, 0.0012274845503270626, 0.0011755117448046803, 0.0011258854065090418, 0.0010784921469166875, 0.0010332243982702494, 0.0009899795986711979, 0.0009486604249104857, 0.0009091750252991915, 0.0008714355644769967, 0.0008353591547347605, 0.0008008669828996062, 0.0007678841939195991, 0.0007363397162407637, 0.0007061662035994232, 0.00067729945294559, 0.0006496787536889315, 0.0006232465384528041, 0.0005979478592053056, 0.0005737305036745965, 0.0005505449953489006, 0.0005283442442305386, 0.0005070837214589119, 0.00048672061529941857, 0.00046721461694687605, 0.0004485271929297596, 0.00043062175973318517, 0.00041346356738358736, 0.0003970193210989237, 0.00038125753053463995, 0.000366148044122383, 0.0003516623401083052, 0.00033777308999560773, 0.00032445427495986223, 0.00031168130226433277, 0.00029943030676804483, 0.0002876789076253772, 0.0002764055971056223, 0.0002655899152159691]	0.09062800098991013	4.919556886306964e-06	0.0730329304933548	[6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	original	0
3492	collapse	0.09242387115955353	[1.2041676044464111, 1.191392183303833, 1.1659255027770996, 1.1010464429855347, 1.039397954940796, 0.975644052028656, 0.9083189368247986, 0.8392908573150635, 0.7720213532447815, 0.7088072896003723, 0.6506202220916748, 0.5975996851921082, 0.5494797229766846, 0.5058383941650391, 0.4662213921546936, 0.43019694089889526, 0.397375226020813, 0.36741259694099426, 0.3400076627731323, 0.31489551067352295, 0.2918413579463959, 0.2706354558467865, 0.251089483499527, 0.23303398489952087, 0.21631717681884766, 0.20080403983592987, 0.18637576699256897, 0.17292915284633636, 0.1603756844997406, 0.14864066243171692, 0.13766148686408997, 0.12738636136054993, 0.11777238547801971, 0.10878387093544006, 0.10039056092500687, 0.09256596863269806, 0.08528611063957214, 0.07852834463119507, 0.07227043062448502, 0.06648999452590942, 0.06116430461406708, 0.05626998841762543, 0.05178328603506088, 0.04768003895878792, 0.04393596574664116, 0.04052683711051941, 0.037428662180900574, 0.03461785614490509, 0.032071392983198166, 0.029766909778118134, 0.027682889252901077, 0.02579873986542225, 0.024094950407743454, 0.022553173825144768, 0.021156342700123787, 0.01988869160413742, 0.01873582787811756, 0.017684707418084145, 0.016723603010177612, 0.015842055901885033, 0.015030793845653534, 0.01427544467151165, 0.01356547325849533, 0.012893796898424625, 0.012255553156137466, 0.01164731103926897, 0.011066623032093048, 0.010511684231460094, 0.009981143288314342, 0.009473931044340134, 0.008989180438220501, 0.008526138961315155, 0.008084122091531754, 0.007662483491003513, 0.007260583806782961, 0.006877786945551634, 0.0065134488977491856, 0.006166915874928236, 0.005837523378431797, 0.005524605046957731, 0.0052274917252361774, 0.004945516586303711, 0.004678020253777504, 0.004424354527145624, 0.004183884244412184, 0.003955991938710213, 0.0037400806322693825, 0.003535570576786995, 0.0033419060055166483, 0.0031585535034537315, 0.002985000377520919, 0.002820756984874606, 0.002665354870259762, 0.002518347231671214, 0.0023793065920472145, 0.0022478261962532997, 0.0021235167514532804, 0.0020060071256011724, 0.00189494201913476, 0.0017899833619594574, 0.0016908061224967241, 0.0015971005195751786, 0.0015085681807249784, 0.0014249252853915095, 0.001345897908322513, 0.0012712235329672694, 0.0012006505858153105, 0.0011339375050738454, 0.0010708526242524385, 0.0010111747542396188, 0.0009546926012262702, 0.0009012055234052241, 0.0008505240548402071, 0.0008024701965041459, 0.0007568784058094025, 0.0007135964697226882, 0.0006724859122186899, 0.0006334225181490183, 0.0005962967406958342, 0.0005610133521258831, 0.0005274907452985644, 0.0004956598277203739, 0.00046546212979592383, 0.0004368478839751333, 0.0004097739001736045, 0.0003842005389742553, 0.0003600901400204748, 0.00033740431535989046, 0.00031610295991413295, 0.00029614270897582173, 0.0002774765598587692, 0.0002600537263788283, 0.00024381982802879065, 0.00022871758847031742, 0.00021468741761054844, 0.00020166840113233775, 0.00018959917360916734, 0.00017841864610090852, 0.00016806673374958336, 0.00015848508337512612, 0.00014961739361751825, 0.0001414099824614823, 0.00013381184544414282, 0.000126774946693331, 0.00012025424075545743, 0.00011420768714742735, 0.0001085962139768526, 0.00010338369611417875, 9.85366859822534e-05, 9.402444266015664e-05, 8.981872088043019e-05, 8.589361095800996e-05, 8.22253932710737e-05, 7.879242184571922e-05, 7.557492790510878e-05, 7.25549107301049e-05, 6.97159775882028e-05, 6.704324187012389e-05, 6.4523184846621e-05, 6.214353197719902e-05, 5.989315832266584e-05, 5.7762004871619865e-05, 5.574093302129768e-05, 5.3821691835764796e-05, 5.1996801630593836e-05, 5.025949940318242e-05, 4.8603647883282974e-05, 4.702370642917231e-05, 4.551462916424498e-05, 4.407182495924644e-05, 4.2691139242378995e-05, 4.1368763049831614e-05, 4.010123302577995e-05, 3.8885373214725405e-05, 3.771825140574947e-05, 3.659719004645012e-05, 3.5519700759323314e-05, 3.4483491617720574e-05, 3.348641985212453e-05, 3.252650276408531e-05, 3.160188134643249e-05, 3.071081664529629e-05, 2.985168066516053e-05, 2.902294545492623e-05, 2.8223172193975188e-05, 2.7450993002275936e-05, 2.6705140044214204e-05, 2.5984389139921404e-05, 2.5287610696977936e-05, 2.4613715140731074e-05, 2.3961674742167816e-05, 2.33305345318513e-05, 2.2719375920132734e-05, 2.2127333068056032e-05, 2.1553576516453177e-05, 2.099734774674289e-05, 2.045790279225912e-05, 1.9934557712986134e-05, 1.9426650396781042e-05, 1.8933569663204253e-05, 1.8454724340699613e-05]	0.0004935583125457569	8.685605479286096e-08	0.02333373948931694	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	original	0
