seed_id	gene_id	gene_type	baseline_regime	ko_regime	transition_type	Δmean_P_terminal	deviation_score
2026	0	TF	steady	steady	steady->steady	0.0	0.9651988697208832
2026	1	TF	steady	steady	steady->steady	0.0	1.0639241443157992
2026	2	TF	steady	steady	steady->steady	0.0	0.7972760530479368
2026	3	TF	steady	steady	steady->steady	0.0	0.9410569048837378
2026	4	TF	steady	collapse-like	steady->collapse-like	0.0	1.3352167114897908
2026	5	TF	steady	steady	steady->steady	0.0	0.8279442442194522
2026	17	EPI	steady	steady	steady->steady	0.0	0.02806506995215946
2026	18	EPI	steady	steady	steady->steady	0.0	0.021456078007464928
2026	19	EPI	steady	steady	steady->steady	0.0	0.00026243477417925453
