time	gene_0	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7	gene_8	gene_9	gene_10	gene_11	gene_12	gene_13	gene_14	gene_15	gene_16	gene_17	gene_18	gene_19	gene_20	gene_21	gene_22	gene_23	gene_24	gene_25	gene_26	gene_27	gene_28	gene_29	gene_30	gene_31	gene_32	gene_33	gene_34	gene_35	gene_36	gene_37	gene_38	gene_39	gene_40	gene_41	gene_42	gene_43	gene_44	gene_45	gene_46	gene_47	gene_48	gene_49
0	0.9382376381560086	0.39373896762625216	0.26954466977330316	0.423167639381715	0.2799921315543189	0.9297527538365482	0.26453008920793286	0.592064485428559	0.6317160537497889	0.0792128480904899	0.2748198045158452	0.883035647914341	0.45027687145688444	0.28058879642055423	0.7212637111862094	0.21305616893606127	0.057547335749063344	0.03215578806484609	0.012025849202731531	0.3300348826461106	0.05353925722156039	0.1458591115508504	0.6601264982007411	0.4114430405108218	0.5309377230476281	0.08167864980706463	0.07452462516851366	0.3833454070918342	0.6163464557360299	0.8503208831936668	0.50759347757186	0.4585032760229283	0.41508334758025756	0.2770870854563725	0.7921405402962259	0.8137730315292169	0.2640988406242273	0.7292416456217842	0.2877362072700169	0.6743235600532742	0.4129053671328333	0.7615094738972844	0.3871568849147582	0.7407216521425043	0.39210486845248804	0.543487654100766	0.38713345555995704	0.3183124980748311	0.09495737236635149	0.02442175221979137
1	1.519222311184345	1.1986710521769155	0.13808642354719597	0.36401119492077105	0.23075667348939535	0.843728561579998	0.29806616808634695	0.47647993970962343	0.42239755682302416	0.29029228025520765	0.3072808627063197	0.6464677015295374	1.0336585059186105	0.15177186082250244	0.8504721628882435	0.14092175633776274	0.11299668998779602	0.38639523336337683	1.1123080555419307	0.8281496359577871	0.4844251899425889	0.32859023934816967	0.536457407696054	0.7810404133066728	0.46307566704530495	0.18474714008203935	0.8606323502284948	0.4148314515543271	0.7294522474651133	0.7562883004263485	0.5140187900047286	0.3267017967684348	0.4894348813204828	0.357386994913227	0.7856795346326214	0.7713865264266222	1.2512546867060985	0.8456549517759855	0.4507083568218887	0.38721536528010986	0.3427399157528142	0.4624670768920603	0.47174653997988447	0.5173911458924236	0.2389733396478028	0.8768650180371909	1.4617204149285214	0.38551240274907944	0.8639092411163195	0.3724598144828145
2	1.9327077019230297	1.8703514910528665	0.07074100327820379	0.3314737076994327	0.19159041414236874	0.7706275562235463	0.31743461741055246	0.38809939506043645	0.28308613420184603	0.4511831985484271	0.3368808821273848	0.4981739623357806	1.4114585762036844	0.08518905902202194	0.9441915309428348	0.09604153321428126	0.15772880503053816	0.6673648382703481	2.055193657653579	1.2468143310177218	0.6880170285084884	0.49687319807080493	0.43765275136215565	1.1080058144619702	0.40926312970259826	0.2494494462812099	1.356584736683568	0.4452121554728487	0.8147774358129198	0.6844588901265659	0.5286024999321801	0.23438052744117216	0.5390467594056151	0.43528731208313287	0.7802163157846965	0.7378548505041745	2.0764077800290432	0.9301532785684834	0.5823641194143776	0.22237633230671086	0.30349235435922456	0.2878970533937586	0.5344133465403087	0.39112392694077536	0.16332992508445252	1.1697312728376357	2.2444177193294004	0.4427133321887221	1.3300071527735184	0.6582283155549749
3	1.9645506957188565	2.2920779723514104	0.03624027197066513	0.24312374078262972	0.151276855864216	0.7186006454066669	0.24653264737372282	0.299463517873344	0.18839132400270875	0.7193276499666617	0.3280086789634145	0.39815331534950293	1.5837511662227828	0.04586692108877704	0.8589983537722219	0.061727388539979326	0.18584485881121424	0.8892088035233986	2.9105981158929755	1.292809633930156	0.6567112628884213	0.6714778084118224	0.35156179511089153	1.3593597417375392	0.35161303258961796	0.22447386605818667	1.3418947150777765	0.4065948101434613	0.7109537916079398	0.5983584602454735	0.6026017049028696	0.16497454371311263	0.6407723003572281	0.5044297485569328	0.726631138262051	0.6988841367919831	2.7225564133304365	0.974657888554463	0.7757205629655837	0.12768784083596854	0.23654418935936872	0.17246906440060755	0.5808593537204414	0.3556313818201723	0.1074315275875084	1.4150644484368777	2.8139580489127076	0.43661773625086886	1.507138341822305	0.8868620743515367
4	1.7918358562124284	2.5183909208959108	0.01856571509655757	0.16241989882011887	0.11923342348442789	0.6734496726795324	0.17975522462281898	0.22838382109166974	0.12531715309773017	0.9399104489151803	0.2983475929753938	0.30123328864935695	1.6097811024841224	0.02454200117203441	0.6805269932294004	0.03897758296530686	0.1961419950409018	1.0626665317817174	3.6505787161854775	1.1926225478402197	0.5252171958349078	0.7811149927029319	0.2814768130958144	1.5377474078491276	0.29652326095567777	0.16956298239859968	1.0636402572842902	0.3533694670808645	0.5855781616107826	0.5030310844081187	0.6755799544021488	0.11573189162451705	0.7208335654410643	0.5682979358014666	0.6557742558976525	0.6424902713530471	3.1928270610364797	0.9701466398938542	0.9446667081714384	0.07331525453796942	0.17149461677677574	0.10250116618762756	0.6064069439264548	0.3115534002811439	0.0632462548198957	1.6133775212753552	3.225231466391058	0.36864812130438684	1.494806755610128	1.0669692431486972
5	1.5518249119691785	2.5911374958334417	0.009511125560137995	0.10525459638447007	0.09397005847244898	0.6247013457901173	0.12894783606023713	0.1735980230350675	0.08335792426476904	1.1059671176953207	0.2641527605499958	0.21587795144177646	1.5704106382032275	0.012984691671314833	0.5079670596184543	0.02447160705020535	0.19272592169952862	1.1971350249336543	4.2561246959135035	1.016493731758198	0.4083387285453421	0.8177243555312833	0.22516027898257032	1.6446485744484274	0.2452926463903586	0.11615949725525535	0.7647668217000817	0.2969740676507468	0.47814591336192014	0.41373532434102966	0.6909310919752873	0.08112437022624852	0.7653705717065562	0.618922552757289	0.5710527636801563	0.5809487241582866	3.490848117276678	0.9131710476602162	1.0520315852457693	0.042095364771418266	0.11708152802573603	0.06075108729036887	0.6204748198498438	0.25597415910318433	0.03519382269483627	1.7518589377648677	3.518588761101081	0.288768864879977	1.3711098434344215	1.1965767088118393
6	1.311450638360615	2.56444956265711	0.004872503372492425	0.06741832457244036	0.07405913843536811	0.572086835024111	0.09198488196217154	0.13180354375697745	0.05544748654534715	1.2298845423798457	0.23176383197601083	0.14932221421795064	1.5102501177331693	0.0068172875889177765	0.36976333167724507	0.015327788980826911	0.18033020082283915	1.3018902665871563	4.725558747168781	0.8373580117140352	0.32409360375840807	0.7976592910917155	0.18005061798884853	1.6888931327589853	0.20018627038495115	0.07557631061087117	0.525097743778577	0.24538812531339016	0.3897875748451013	0.33671208110981704	0.6471159378643674	0.056854211516481123	0.781196946609469	0.6507805113943237	0.4841154205040011	0.520676981025935	3.6332613675859395	0.8196484916966651	1.102075557058205	0.024169761944399955	0.07700235550382288	0.03596744101852485	0.6266946954910502	0.19929243054390433	0.018998968623295965	1.8226903189221237	3.7222941458531125	0.21802830625284778	1.198999723552229	1.2734205988988556
7	1.093459824399602	2.4732328553741425	0.0024961597830704695	0.04296905518403759	0.058367031859675504	0.5179797598910711	0.06546461544405953	0.10002603997689213	0.036882185639737004	1.3230022934452341	0.2027475544946894	0.10097165264430985	1.444759737363548	0.003564585054168714	0.26612499963217	0.009588092832523796	0.1628298842520626	1.382568672649612	5.058185376489468	0.6815681527312297	0.2646819520153774	0.7422475362282765	0.1439532769932321	1.681004765380722	0.16215196312011376	0.0478062427633204	0.35160826284482605	0.2012559953704978	0.31764093700796026	0.27265843203074625	0.563737358047203	0.039842778078611724	0.7752821963996993	0.6629924221280771	0.40324903779242016	0.4637337137433645	3.641454454979754	0.7078152773173069	1.1046995120408867	0.01387744676830991	0.049622524696207225	0.021282879206687623	0.6272867251248133	0.14834382274472552	0.010064225712227199	1.8236081820849597	3.8541905493645596	0.16134424842402803	1.01564940265457	1.297277952098821
8	0.9037340816465219	2.339440407081011	0.0012787705182092412	0.027324642119285408	0.04599986331497847	0.4647981490599828	0.046540274980167676	0.07589529162314808	0.0245330422162443	1.3939408352938651	0.17719323119682795	0.06730061722859954	1.3779147561129061	0.0018597907657019292	0.1904923081244409	0.005992522348338689	0.1430874239079386	1.4431945852750163	5.254870001063189	0.5524626071317633	0.22100407853513754	0.6692178717918278	0.11508004141406919	1.6329494841599634	0.1308293389822668	0.02975166531821669	0.23194876066520365	0.16452081033927643	0.25882463074355216	0.22026495170117605	0.4642383235471909	0.027920892225941078	0.7528471476522316	0.6570861324352026	0.3321455549095323	0.41089679935069096	3.5396606693841615	0.5914317842639911	1.0710551344867891	0.007967943457688866	0.03162371040485118	0.01258960361974404	0.6239318020284446	0.10646631999099027	0.005264310286417959	1.7611405399108697	3.9237484555410633	0.11802859130566577	0.8407015054338843	1.2708568771089368
9	0.7424169367160649	2.1792277020424873	0.0006551079179032531	0.017357871691176904	0.03625312691962932	0.4142849189215495	0.03306927864019311	0.05758097294551519	0.016318722534534577	1.4488827421547206	0.1548102883149473	0.04444892142417	1.3108442168444068	0.000969196321708023	0.1359831334629943	0.0037429631383304163	0.12313388632776823	1.4866568901040742	5.319494354788441	0.44715760788244274	0.18727152321590707	0.5907457579028681	0.09199086501930831	1.5567664377582566	0.10534317814330037	0.018335026028464728	0.1515940157338506	0.1342942859959255	0.21089412132944724	0.17773739421431436	0.3664205048672707	0.01956620902324493	0.717697425529458	0.6364506010369669	0.27163762464526653	0.3625057259219496	3.35481019353333	0.480742827110567	1.011808873443616	0.00457491032226993	0.020028429332812327	0.0074456792110745695	0.6179446819784801	0.07423732163297435	0.0027297289426856854	1.6508492064670064	3.9332103316674907	0.08575942618078367	0.6840746865571704	1.2015981884997484
